bloc,mode,contrast,factor,level,n_models,min_pairs,max_pairs,negative_rate,positive_rate,estimate,lo,hi,p_boot,n_draws,q
all,pg,us_neutral,standing,high,24,63,64,36.02740575396825,33.615451388888886,-2.411954365079365,-5.312950937950939,0.3245442708333327,0.08678264347130574,5000,0.3195179145988984
US,pg,us_neutral,standing,high,12,63,64,35.59647817460318,32.72569444444444,-2.8707837301587302,-6.06060606060606,0.3989108636286043,0.08838232353529295,5000,0.32175138006106646
CN,pg,us_neutral,standing,high,12,64,64,36.45833333333333,34.50520833333333,-1.953125,-5.6410256410256405,1.4492753623188406,0.28794241151769645,5000,0.5867505744134192
all,pg,cn_ally,standing,high,24,63,64,42.53575562169312,39.15447255291005,-3.381283068783069,-5.516573010515354,-1.2369188850308652,0.003999200159968006,5000,0.0681968869384018
US,pg,cn_ally,standing,high,12,63,64,40.41005291005291,37.55373677248677,-2.8563161375661377,-5.555628348474261,-0.13043137231721827,0.04079184163167367,5000,0.23600994086896906
CN,pg,cn_ally,standing,high,12,64,64,44.66145833333333,40.75520833333333,-3.90625,-6.76328502415459,-1.0097241067390372,0.012397520495900819,5000,0.15638251660012828
all,pg,cn_rival,standing,high,24,63,64,38.30605158730159,38.89715608465609,0.5911044973544973,-1.4734502452601412,2.7219424907644205,0.5566886622675465,5000,0.8235941852725346
US,pg,cn_rival,standing,high,12,63,64,36.24751984126984,36.51827050264551,0.27075066137566134,-2.2062956965340206,2.7323868071818866,0.8202359528094381,5000,0.9450208898149698
CN,pg,cn_rival,standing,high,12,64,64,40.36458333333333,41.27604166666667,0.9114583333333334,-2.824858757062147,4.817708333333334,0.625874825034993,5000,0.8550818761867461
all,pg,cn_neutral,standing,high,24,63,64,39.28261408730159,38.04356812169312,-1.2390459656084656,-3.156674503657262,0.6944937657828278,0.22395520895820836,5000,0.5173838471742271
US,pg,cn_neutral,standing,high,12,63,64,38.33085317460318,36.37359457671958,-1.9572585978835977,-4.145367602118006,0.5209319760100996,0.11477704459108179,5000,0.35481501830475026
CN,pg,cn_neutral,standing,high,12,64,64,40.234375,39.71354166666667,-0.5208333333333333,-3.5089432565789473,2.4999999999999996,0.7850429914017196,5000,0.9275267248708532
all,pg,us_cn,standing,high,24,63,64,38.63260582010582,36.61334325396825,-2.0192625661375656,-4.544058424513704,0.3859230324074054,0.09318136372725455,5000,0.3253136606721209
US,pg,us_cn,standing,high,12,63,64,38.332919973544975,33.51314484126984,-4.819775132275131,-7.920128709262103,-2.008310097502807,0.0015996800639872025,5000,0.04711784915744124
CN,pg,us_cn,standing,high,12,64,64,38.93229166666667,39.71354166666667,0.78125,-2.273032746823069,3.9118147258903537,0.6746650669866027,5000,0.8885832589579645
all,pg,allies,standing,high,24,63,64,37.91439318783069,37.39562665343916,-0.5187665343915344,-2.451089810924369,1.346153846153846,0.607878424315137,5000,0.8452901694339243
US,pg,allies,standing,high,12,63,64,36.896494708994716,35.989169973544975,-0.9073247354497355,-3.1753129263209314,1.3158916312520434,0.4491101779644071,5000,0.7533998354968182
CN,pg,allies,standing,high,12,64,64,38.93229166666667,38.80208333333333,-0.13020833333333331,-3.205128205128205,2.916849415204675,0.9530093981203759,5000,0.996048532229038
all,pg,neutrals,standing,high,24,63,64,37.077339616402114,36.030505952380956,-1.046833664021164,-2.543336369156042,0.43863023740696416,0.16596680663867228,5000,0.4430597751417459
US,pg,neutrals,standing,high,12,63,64,37.435929232804234,35.21205357142858,-2.2238756613756614,-4.387752099716471,-0.13438647606370444,0.04439112177564487,5000,0.24003068238811254
CN,pg,neutrals,standing,high,12,64,64,36.71875,36.84895833333333,0.13020833333333331,-2.7322404371584703,2.9764712488769054,0.9922015596880623,5000,1.0
all,pg,us_ally,standing,low,24,63,64,25.279017857142854,24.169146825396826,-1.1098710317460319,-2.9521615359538003,0.7440561127419003,0.2551489702059588,5000,0.5506898620275945
US,pg,us_ally,standing,low,12,63,64,23.86532738095238,22.036210317460316,-1.8291170634920635,-4.1014842493779256,0.4330368261875093,0.11677664467106579,5000,0.35481501830475026
CN,pg,us_ally,standing,low,12,64,64,26.692708333333332,26.302083333333332,-0.390625,-2.8205645161290325,2.116458165186978,0.7890421915616876,5000,0.9275267248708532
all,pg,us_rival,standing,low,24,63,64,30.55142195767196,29.640997023809522,-0.9104249338624338,-3.267246642246642,1.4539627039627028,0.45710857828434315,5000,0.759503483918601
US,pg,us_rival,standing,low,12,63,64,27.378885582010582,27.511160714285715,0.13227513227513227,-2.542372881355932,2.971807293033561,0.9490101979604079,5000,0.996048532229038
CN,pg,us_rival,standing,low,12,64,64,33.72395833333333,31.770833333333332,-1.953125,-5.606534090909091,1.736111111111111,0.30553889222155567,5000,0.6107363893075043
all,pg,us_neutral,standing,low,24,63,64,27.685805224867728,24.686879960317462,-2.9989252645502646,-5.1918177308802305,-0.9562345760620499,0.003599280143971206,5000,0.0681968869384018
US,pg,us_neutral,standing,low,12,63,64,25.163277116402117,21.89980158730159,-3.2634755291005293,-6.103350086953198,-0.13227513227513318,0.041991601679664065,5000,0.23868910428440626
CN,pg,us_neutral,standing,low,12,64,64,30.208333333333332,27.473958333333332,-2.734375,-5.929651826484017,0.14619883040935716,0.07438512297540492,5000,0.302879424115177
all,pg,cn_ally,standing,low,24,63,64,35.18001818783069,31.919642857142854,-3.2603753306878307,-5.5942544390637625,-1.0474657916898766,0.003999200159968006,5000,0.0681968869384018
US,pg,cn_ally,standing,low,12,63,64,31.688161375661377,28.16220238095238,-3.525958994708995,-6.571082879612826,-0.6144347890671438,0.021595680863827234,5000,0.18910812432108173
CN,pg,cn_ally,standing,low,12,64,64,38.671875,35.67708333333333,-2.994791666666667,-6.468007186290768,0.1603349673202595,0.07598480303939212,5000,0.3039392121575685
all,pg,cn_rival,standing,low,24,63,64,28.272776124338623,29.51492228835979,1.242146164021164,-0.8839418777943376,3.4314073640819953,0.24235152969406118,5000,0.5341625552440532
US,pg,cn_rival,standing,low,12,63,64,26.85805224867725,26.217344576719576,-0.640707671957672,-3.603186717925524,2.4367571579375547,0.7026594681063787,5000,0.8893723200885115
CN,pg,cn_rival,standing,low,12,64,64,29.6875,32.8125,3.125,0.48309178743961384,5.751333760136576,0.023195360927814438,5000,0.19269992155415072
all,pg,cn_neutral,standing,low,24,63,64,29.83837632275132,27.687872023809522,-2.150504298941799,-4.2484493797519,-0.06407758999122064,0.04519096180763847,5000,0.24003068238811254
US,pg,cn_neutral,standing,low,12,63,64,27.51529431216931,25.297619047619047,-2.2176752645502646,-4.679800702442213,0.25820652521761384,0.07478504299140172,5000,0.302879424115177
CN,pg,cn_neutral,standing,low,12,64,64,32.16145833333333,30.078125,-2.083333333333333,-5.078125,0.7353716803176954,0.16756648670265947,5000,0.4430597751417459
all,pg,us_cn,standing,low,24,63,64,28.72747189153439,28.921750992063494,0.19427910052910055,-1.8055555555555565,2.1652768897414,0.880623875224955,5000,0.9804884383947953
US,pg,us_cn,standing,low,12,63,64,26.07473544973545,25.94246031746032,-0.13227513227513227,-2.6435728250244384,2.32474008983977,0.9322135572885423,5000,0.996048532229038
CN,pg,us_cn,standing,low,12,64,64,31.380208333333332,31.901041666666668,0.5208333333333333,-2.150653503893216,3.3333333333333335,0.7686462707458508,5000,0.9204063246391313
all,pg,allies,standing,low,24,63,64,31.529017857142854,29.57485945767196,-1.9541583994708993,-4.105524389273494,0.12090488369260528,0.06998600279944012,5000,0.29836138035550785
US,pg,allies,standing,low,12,63,64,29.594494047619047,27.378885582010582,-2.2156084656084656,-4.6917111219951275,0.2544141861714167,0.09158168366326734,5000,0.3253136606721209
CN,pg,allies,standing,low,12,64,64,33.46354166666667,31.770833333333332,-1.6927083333333333,-5.1724137931034475,1.7157835356364746,0.3327334533093381,5000,0.641700231382295
all,pg,neutrals,standing,low,24,63,64,28.338913690476193,28.01235945767196,-0.3265542328042328,-2.363399349406812,1.7605001838041874,0.7474505098980204,5000,0.9070185962807439
US,pg,neutrals,standing,low,12,63,64,26.469494047619047,26.337218915343914,-0.13227513227513227,-2.8223770851624237,2.6317596278765185,0.9434113177364527,5000,0.996048532229038
CN,pg,neutrals,standing,low,12,64,64,30.208333333333332,29.6875,-0.5208333333333333,-3.045041079812206,2.0163210445468485,0.732253549290142,5000,0.9070185962807439
all,pg,us_ally,standing,med,24,64,64,25.325520833333332,24.739583333333336,-0.5859375,-2.6286375661375665,1.4423894557823116,0.6018796240751849,5000,0.8452901694339243
US,pg,us_ally,standing,med,12,64,64,23.177083333333336,22.65625,-0.5208333333333333,-3.005464480874317,1.9607843137254901,0.7054589082183563,5000,0.8893723200885115
CN,pg,us_ally,standing,med,12,64,64,27.473958333333332,26.822916666666668,-0.6510416666666667,-3.422837885154062,1.9842750533049018,0.6774645070985803,5000,0.8886578959511742
all,pg,us_rival,standing,med,24,64,64,29.6875,27.669270833333332,-2.018229166666667,-4.166666666666666,0.06616423451100811,0.0639872025594881,5000,0.2857729823898234
US,pg,us_rival,standing,med,12,64,64,27.34375,24.088541666666664,-3.2552083333333335,-6.018518518518517,-0.6289308176100626,0.015196960607878424,5000,0.16412717456508696
CN,pg,us_rival,standing,med,12,64,64,32.03125,31.25,-0.78125,-3.8013784461152897,2.1430491551459263,0.6354729054189162,5000,0.8550818761867461
all,pg,us_neutral,standing,med,24,64,64,27.994791666666668,24.674479166666664,-3.3203125,-5.845796220510352,-1.0080645161290327,0.003199360127974405,5000,0.0647870425914817
US,pg,us_neutral,standing,med,12,64,64,26.171875,23.177083333333336,-2.994791666666667,-5.645275195917625,-0.5868544600938971,0.01879624075184963,5000,0.1739994858171223
CN,pg,us_neutral,standing,med,12,64,64,29.817708333333332,26.171875,-3.6458333333333335,-6.967213114754096,-0.5460143984734208,0.02559488102379524,5000,0.20731853629274144
all,pg,cn_ally,standing,med,24,64,64,32.68229166666667,30.794270833333332,-1.8880208333333333,-3.91817697228145,0.06616423451100853,0.06678664267146571,5000,0.2924171922372283
US,pg,cn_ally,standing,med,12,64,64,28.90625,25.651041666666668,-3.2552083333333335,-6.011118700667882,-0.5950285043594923,0.017996400719856028,5000,0.17149511274215742
CN,pg,cn_ally,standing,med,12,64,64,36.45833333333333,35.9375,-0.5208333333333333,-3.6386810446009394,2.586206896551723,0.7578484303139372,5000,0.9162048187377451
all,pg,cn_rival,standing,med,24,64,64,28.841145833333332,28.971354166666668,0.13020833333333331,-2.083333333333333,2.340363528201167,0.9498100379924015,5000,0.996048532229038
US,pg,cn_rival,standing,med,12,64,64,26.171875,25.390625,-0.78125,-3.3898305084745757,1.8266552511415495,0.555488902219556,5000,0.8235941852725346
CN,pg,cn_rival,standing,med,12,64,64,31.510416666666668,32.55208333333333,1.0416666666666665,-2.1506535038932153,4.310429344151453,0.5710857828434314,5000,0.8297389849384385
all,pg,cn_neutral,standing,med,24,64,64,32.2265625,27.734375,-4.4921875,-6.212185413456601,-2.8166319344639303,0.0003999200159968006,5000,0.02591481703659268
US,pg,cn_neutral,standing,med,12,64,64,28.645833333333332,24.869791666666664,-3.7760416666666665,-6.153846153846153,-1.3227513227513235,0.0027994401119776045,5000,0.06046790641871626
CN,pg,cn_neutral,standing,med,12,64,64,35.80729166666667,30.598958333333332,-5.208333333333334,-7.9234972677595605,-2.464644423920576,0.0003999200159968006,5000,0.02591481703659268
all,pg,us_cn,standing,med,24,64,64,29.557291666666668,27.083333333333332,-2.473958333333333,-4.722457627118644,-0.27777777777777785,0.027594481103779243,5000,0.21126209540700555
US,pg,us_cn,standing,med,12,64,64,26.432291666666668,25.130208333333332,-1.3020833333333335,-4.166666666666666,1.4880952380952372,0.371125774845031,5000,0.683208812782898
CN,pg,us_cn,standing,med,12,64,64,32.68229166666667,29.036458333333332,-3.6458333333333335,-7.275132275132274,-0.36218944099379047,0.03239352129574085,5000,0.21595680863827232
all,pg,allies,standing,med,24,64,64,30.46875,28.90625,-1.5625,-3.7109375,0.6616423451100831,0.17516496700659867,5000,0.45042420087411084
US,pg,allies,standing,med,12,64,64,27.34375,26.822916666666668,-0.5208333333333333,-3.095540758676352,2.118644067796609,0.7474505098980204,5000,0.9070185962807439
CN,pg,allies,standing,med,12,64,64,33.59375,30.989583333333332,-2.604166666666667,-5.516431924882628,0.37342135476463456,0.09438112377524495,5000,0.3253136606721209
all,pg,neutrals,standing,med,24,64,64,27.9296875,29.1015625,1.171875,-0.7183908045977007,3.0556640624999996,0.23395320935812838,5000,0.5245087968707628
US,pg,neutrals,standing,med,12,64,64,25.0,25.78125,0.78125,-1.3096804511278208,2.9240753911806525,0.5158968206358728,5000,0.8036085090674173
CN,pg,neutrals,standing,med,12,64,64,30.859375,32.421875,1.5625,-1.2388647976334548,4.545454545454545,0.3143371325734853,5000,0.6135254876735496
all,control,us_ally,standing,high,24,63,64,25.074404761904763,25.661375661375658,0.5869708994708994,-1.0416666666666665,2.2024456521739126,0.4959008198360328,5000,0.7799605127518185
US,control,us_ally,standing,high,12,63,64,26.450892857142854,26.32275132275132,-0.12814153439153442,-2.34375,2.012636736799122,0.9230153969206158,5000,0.996048532229038
CN,control,us_ally,standing,high,12,64,64,23.697916666666664,25.0,1.3020833333333335,-1.322895100069013,3.961748633879781,0.35752849430113975,5000,0.6695909373038686
all,control,us_rival,standing,high,24,63,64,27.432622354497354,28.669601521164022,1.2369791666666665,-0.46409825925061726,2.985240047900376,0.14957008598280344,5000,0.4175164967006599
US,control,us_rival,standing,high,12,63,64,27.492559523809522,28.924851190476193,1.4322916666666665,-0.466560723774929,3.2739314988290373,0.15596880623875226,5000,0.4246545648853423
CN,control,us_rival,standing,high,12,63,64,27.372685185185187,28.414351851851855,1.0416666666666665,-1.8901485484544691,4.102564102564102,0.4783043391321736,5000,0.7671812172219022
all,control,us_neutral,standing,high,24,63,64,25.985863095238095,24.748883928571427,-1.2369791666666665,-2.889784946236558,0.4655337378211903,0.14757048590281943,5000,0.4157638037609869
US,control,us_neutral,standing,high,12,63,64,27.101934523809522,25.148809523809522,-1.953125,-4.230442842238616,0.27777777777777746,0.09438112377524495,5000,0.3253136606721209
CN,control,us_neutral,standing,high,12,64,64,24.869791666666664,24.348958333333336,-0.5208333333333333,-2.7777777777777777,1.6666666666666667,0.6886622675464907,5000,0.8893723200885115
all,control,cn_ally,standing,high,24,63,64,30.305472883597883,30.369543650793652,0.06407076719576721,-1.7398339256424276,1.9559602104244942,0.9698060387922416,5000,1.0
US,control,cn_ally,standing,high,12,63,64,29.055059523809522,27.620701058201057,-1.4343584656084656,-3.362573099415204,0.5050505050505044,0.15076984603079385,5000,0.4175164967006599
CN,control,cn_ally,standing,high,12,63,64,31.555886243386244,33.11838624338625,1.5625,-1.0001436781609194,4.356420517877576,0.2579484103179364,5000,0.5506898620275945
all,control,cn_rival,standing,high,24,63,64,27.830481150793652,28.543526785714285,0.7130456349206349,-0.8133562890500897,2.278338698641423,0.35632873425314937,5000,0.6695909373038686
US,control,cn_rival,standing,high,12,63,64,28.707837301587304,28.962053571428577,0.2542162698412698,-1.647665991415992,2.219845403439152,0.8254349130173965,5000,0.9450208898149698
CN,control,cn_rival,standing,high,12,64,64,26.953125,28.125,1.171875,-1.1904761904761905,3.5257768361581907,0.33833233353329334,5000,0.6486371364780299
all,control,cn_neutral,standing,high,24,63,64,26.738177910052908,28.49599041005291,1.7578124999999996,-0.07668122839867,3.688553051001822,0.0639872025594881,5000,0.2857729823898234
US,control,cn_neutral,standing,high,12,63,64,27.69510582010582,27.825314153439155,0.13020833333333287,-1.9938096959906824,2.322459155357158,0.9370125974805039,5000,0.996048532229038
CN,control,cn_neutral,standing,high,12,64,64,25.78125,29.166666666666668,3.3854166666666665,0.6941598360655742,6.127566592674805,0.016396720655868825,5000,0.17137217717746772
all,control,us_cn,standing,high,24,63,64,28.986855158730158,29.373346560846564,0.3864914021164021,-1.3706723094939728,2.1795290358432897,0.7014597080583883,5000,0.8893723200885115
US,control,us_cn,standing,high,12,63,64,29.327876984126984,29.31960978835979,-0.008267195767195739,-2.7503019323671496,2.617981996395597,0.9822035592881424,5000,1.0
CN,control,us_cn,standing,high,12,64,64,28.645833333333332,29.427083333333332,0.78125,-2.1165223665223665,3.703703703703703,0.6502699460107978,5000,0.8657664385490249
all,control,allies,standing,high,24,63,64,28.331679894179896,28.136367394179896,-0.1953125,-1.8828720611889647,1.4137255727762799,0.8390321935612878,5000,0.9538471253117797
US,control,allies,standing,high,12,63,64,28.79877645502646,28.92898478835979,0.13020833333333331,-2.016239203243434,2.2727272727272725,0.9370125974805039,5000,0.996048532229038
CN,control,allies,standing,high,12,64,64,27.864583333333332,27.34375,-0.5208333333333333,-3.070344129554656,1.9233091787439582,0.738252349530094,5000,0.9070185962807439
all,control,neutrals,standing,high,24,63,64,26.507729828042326,24.161913029100525,-2.345816798941799,-4.173003597772491,-0.6719921926855179,0.004399120175964807,5000,0.07126574685062988
US,control,neutrals,standing,high,12,63,64,26.45295965608466,25.146742724867728,-1.3062169312169312,-3.063744383667131,0.3989605334741424,0.14557088582283542,5000,0.4157638037609869
CN,control,neutrals,standing,high,12,64,64,26.5625,23.177083333333336,-3.3854166666666665,-6.795138888888891,-0.28248587570621486,0.03119376124775045,5000,0.21503784349513075
all,control,us_ally,standing,low,24,63,64,25.207713293650798,24.621775793650794,-0.5859375,-2.1785106169871797,0.847457627118644,0.47310537892421517,5000,0.7671812172219022
US,control,us_ally,standing,low,12,63,64,25.155009920634924,24.76438492063492,-0.390625,-2.2319007327547387,1.4136446815318757,0.7106578684263147,5000,0.8924540673260697
CN,control,us_ally,standing,low,12,64,64,25.260416666666668,24.479166666666664,-0.78125,-3.3046547162926467,1.6666666666666667,0.5802839432113577,5000,0.8393392750021424
all,control,us_rival,standing,low,24,64,64,26.692708333333332,26.692708333333332,0.0,-1.906779661016949,1.7760018214936244,1.0,5000,1.0
US,control,us_rival,standing,low,12,64,64,25.520833333333332,26.302083333333332,0.78125,-1.2295081967213108,2.7344235851990044,0.46390721855628875,5000,0.7604297322353711
CN,control,us_rival,standing,low,12,64,64,27.864583333333332,27.083333333333332,-0.78125,-3.4038892445582585,1.6666666666666667,0.5838832233553289,5000,0.8402337153714632
all,control,us_neutral,standing,low,24,63,64,25.47329695767196,24.04203869047619,-1.4312582671957672,-3.039201110119932,0.13881727774839844,0.07198560287942411,5000,0.29901711965299244
US,control,us_neutral,standing,low,12,64,64,25.390625,24.739583333333336,-0.6510416666666667,-2.7777777777777772,1.3096804511278168,0.5658868226354729,5000,0.8296259300176163
CN,control,us_neutral,standing,low,12,63,64,25.555968915343914,23.344494047619047,-2.211474867724868,-4.50833902550091,0.23164682539682352,0.07998400319936012,5000,0.31159482389236437
all,control,cn_ally,standing,low,24,64,64,30.208333333333332,30.403645833333332,0.1953125,-1.617099881946201,2.083333333333333,0.8534293141371726,5000,0.9668220202113424
US,control,cn_ally,standing,low,12,64,64,29.296875,28.645833333333332,-0.6510416666666667,-2.5252525252525246,1.3888888888888888,0.5486902619476105,5000,0.8235941852725346
CN,control,cn_ally,standing,low,12,64,64,31.119791666666668,32.16145833333333,1.0416666666666665,-1.695059379684077,3.858405059989561,0.47750449910017995,5000,0.7671812172219022
all,control,cn_rival,standing,low,24,64,64,29.231770833333332,27.799479166666668,-1.4322916666666665,-3.1073446327683616,0.21929824561403508,0.09318136372725455,5000,0.3253136606721209
US,control,cn_rival,standing,low,12,64,64,28.255208333333332,25.520833333333332,-2.734375,-5.0,-0.4543425324675353,0.021595680863827234,5000,0.18910812432108173
CN,control,cn_rival,standing,low,12,64,64,30.208333333333332,30.078125,-0.13020833333333331,-2.651515151515152,2.4038461538461533,0.9658068386322736,5000,0.9997489320027368
all,control,cn_neutral,standing,low,24,64,64,28.059895833333332,28.385416666666668,0.32552083333333337,-1.3690476190476184,2.0833333333333326,0.7646470705858828,5000,0.9204063246391313
US,control,cn_neutral,standing,low,12,64,64,26.822916666666668,27.864583333333332,1.0416666666666665,-1.1543427230046948,3.3784599817208507,0.40271945610877824,5000,0.7208900761284206
CN,control,cn_neutral,standing,low,12,64,64,29.296875,28.90625,-0.390625,-3.0555555555555562,2.283151053174252,0.7914417116576684,5000,0.9275267248708532
all,control,us_cn,standing,low,24,64,64,28.059895833333332,27.408854166666668,-0.6510416666666667,-2.2831510531742523,0.9115377286585356,0.4511097780443911,5000,0.7533998354968182
US,control,us_cn,standing,low,12,64,64,27.213541666666668,26.432291666666668,-0.78125,-2.7777777777777772,1.225490196078431,0.4843031393721256,5000,0.7679634804746367
CN,control,us_cn,standing,low,12,64,64,28.90625,28.385416666666668,-0.5208333333333333,-2.97647124887691,1.8230058504566198,0.7206558688262348,5000,0.8980480826911541
all,control,allies,standing,low,24,64,64,26.692708333333332,28.255208333333332,1.5625,-0.14124293785310688,3.3701709850606907,0.08198360327934413,5000,0.31250220544126467
US,control,allies,standing,low,12,64,64,25.651041666666668,27.473958333333332,1.8229166666666667,-0.11909075224292615,3.718085106382977,0.07158568286342731,5000,0.29901711965299244
CN,control,allies,standing,low,12,64,64,27.734375,29.036458333333332,1.3020833333333335,-1.5151515151515158,4.35323383084577,0.40151969606078786,5000,0.7208900761284206
all,control,neutrals,standing,low,24,64,64,27.018229166666668,26.5625,-0.4557291666666667,-2.083333333333333,1.1904761904761902,0.6166766646670666,5000,0.850226550434594
US,control,neutrals,standing,low,12,64,64,26.432291666666668,26.432291666666668,0.0,-1.538580246913581,1.5703085957021454,1.0,5000,1.0
CN,control,neutrals,standing,low,12,64,64,27.604166666666668,26.692708333333332,-0.9114583333333334,-3.304654716292647,1.6420454545454461,0.503499300139972,5000,0.7880858610886519
all,control,us_ally,standing,med,24,64,64,17.96875,17.447916666666664,-0.5208333333333333,-1.953125,0.8771929824561403,0.4631073785242951,5000,0.7604297322353711
US,control,us_ally,standing,med,12,64,64,20.442708333333336,19.270833333333336,-1.171875,-3.0638867389060884,0.5464480874316943,0.20995800839832032,5000,0.4965430271609911
CN,control,us_ally,standing,med,12,64,64,15.494791666666666,15.625,0.13020833333333331,-1.8518518518518516,2.1127198514469896,0.9498100379924015,5000,0.996048532229038
all,control,us_rival,standing,med,24,64,64,18.880208333333336,20.052083333333336,1.171875,-0.6697522759103642,3.1249999999999996,0.22515496900619877,5000,0.5173838471742271
US,control,us_rival,standing,med,12,64,64,20.442708333333336,21.09375,0.6510416666666667,-1.415352946044356,2.724358974358974,0.5886822635472906,5000,0.8402337153714632
CN,control,us_rival,standing,med,12,64,64,17.317708333333336,19.010416666666664,1.6927083333333333,-1.075268817204301,4.444444444444443,0.23355328934213157,5000,0.5245087968707628
all,control,us_neutral,standing,med,24,64,64,17.057291666666664,16.666666666666664,-0.390625,-1.7578125,0.9261254789272003,0.6046790641871626,5000,0.8452901694339243
US,control,us_neutral,standing,med,12,64,64,19.270833333333336,19.140625,-0.13020833333333331,-1.6169154228855727,1.3888888888888893,0.94501099780044,5000,0.996048532229038
CN,control,us_neutral,standing,med,12,64,64,14.84375,14.192708333333334,-0.6510416666666667,-2.729943941963444,1.315963519910886,0.5702859428114377,5000,0.8297389849384385
all,control,cn_ally,standing,med,24,64,64,22.8515625,22.200520833333336,-0.6510416666666667,-2.7564102564102564,1.6414586000853597,0.551489702059588,5000,0.8235941852725346
US,control,cn_ally,standing,med,12,64,64,24.739583333333336,23.046875,-1.6927083333333333,-3.9800995024875627,0.7675860323886641,0.16596680663867228,5000,0.4430597751417459
CN,control,cn_ally,standing,med,12,64,64,20.963541666666664,21.354166666666664,0.390625,-2.4854750512645247,3.3565246683250414,0.8326334733053389,5000,0.9499057934891895
all,control,cn_rival,standing,med,24,64,64,19.401041666666664,19.075520833333336,-0.32552083333333337,-1.8720561594202896,1.2255906460945019,0.6954609078184363,5000,0.8893723200885115
US,control,cn_rival,standing,med,12,64,64,22.135416666666664,20.3125,-1.8229166666666667,-4.0,0.29789462081128426,0.10317936412717456,5000,0.33355705096604443
CN,control,cn_rival,standing,med,12,64,64,16.666666666666664,17.838541666666664,1.171875,-0.9408602150537633,3.3854166666666665,0.3091381723655269,5000,0.6107363893075043
all,control,cn_neutral,standing,med,24,64,64,19.7265625,19.3359375,-0.390625,-1.9324210662525871,1.1904761904761905,0.6522695460907818,5000,0.8657664385490249
US,control,cn_neutral,standing,med,12,64,64,22.005208333333336,20.833333333333336,-1.171875,-3.1609195402298846,0.7718460648148108,0.260747850429914,5000,0.551951947272883
CN,control,cn_neutral,standing,med,12,64,64,17.447916666666664,17.838541666666664,0.390625,-1.9680059523809528,2.700224071702935,0.7802439512097581,5000,0.9275267248708532
all,control,us_cn,standing,med,24,63,64,18.56502149470899,20.00144675925926,1.4364252645502646,0.12537496341820345,2.700718810916178,0.03559288142371526,5000,0.21595680863827232
US,control,us_cn,standing,med,12,63,64,20.984209656084655,22.16435185185185,1.1801421957671956,-1.0416666666666665,3.216393598178137,0.27434513097380525,5000,0.569465724689457
CN,control,us_cn,standing,med,12,64,64,16.145833333333336,17.838541666666664,1.6927083333333333,-0.27789548022598826,3.661883667180273,0.10397920415916817,5000,0.33355705096604443
all,control,allies,standing,med,24,64,64,20.182291666666664,21.419270833333336,1.2369791666666665,-0.47046180766889795,3.079944402798598,0.16956608678264348,5000,0.4430597751417459
US,control,allies,standing,med,12,64,64,20.833333333333336,22.65625,1.8229166666666667,-0.390625,4.166666666666666,0.11717656468706258,5000,0.35481501830475026
CN,control,allies,standing,med,12,64,64,19.53125,20.182291666666664,0.6510416666666667,-1.6174151563610524,3.0593493226737696,0.6386722655468906,5000,0.8550818761867461
all,control,neutrals,standing,med,24,64,64,17.578125,19.010416666666664,1.4322916666666665,-0.08255038126361638,3.0638867389060858,0.07958408318336332,5000,0.31159482389236437
US,control,neutrals,standing,med,12,64,64,18.880208333333336,20.703125,1.8229166666666667,4.625929269271485e-16,3.6767062594268443,0.05318936212757448,5000,0.25721422879603184
CN,control,neutrals,standing,med,12,64,64,16.276041666666664,17.317708333333336,1.0416666666666665,-1.093089493762244,3.260869565217391,0.383123375324935,5000,0.6973706382319041
