pairing,mode,prompt_id,x_lean_gap,net_bias_panel,n_models
us_rival,control,p2s-594-r1,2.504,0.0,24
us_rival,control,p2s-595-r1,2.6978999999999997,-0.041666666666666664,24
us_rival,control,p2s-596-r1,2.7029,-0.041666666666666664,24
us_rival,control,p2s-597-r1,2.5907999999999998,-0.041666666666666664,24
us_rival,control,p2s-598-r1,2.8846,-0.041666666666666664,24
us_rival,control,p2s-599-r1,2.6532,0.20833333333333334,24
us_rival,control,p2s-600-r1,2.8442,-0.041666666666666664,24
us_rival,control,p2s-601-r1,3.1196,-0.08333333333333333,24
us_rival,control,p2s-602-r1,2.5169,0.08333333333333333,24
us_rival,control,p2s-603-r1,3.5465,0.0,24
us_rival,control,p2s-604-r1,2.4924,-0.041666666666666664,24
us_rival,control,p2s-605-r1,2.5132,0.0,24
us_rival,control,p2s-606-r1,2.6445,-0.041666666666666664,24
us_rival,control,p2s-607-r1,2.6675,0.0,24
us_rival,control,p2s-608-r1,2.7115,0.0,24
us_rival,control,p2s-609-r1,2.5858,-0.125,24
us_rival,control,p2s-610-r1,3.4215999999999998,0.0,24
us_rival,control,p2s-611-r1,3.8167999999999997,0.0,24
us_rival,control,p2s-612-r1,2.6296,0.08333333333333333,24
us_rival,control,p2s-613-r1,2.543,0.041666666666666664,24
us_rival,control,p2s-614-r1,2.504,0.0,24
us_rival,control,p2s-615-r1,2.5305999999999997,0.08695652173913043,23
us_rival,control,p2s-616-r1,2.6978999999999997,0.041666666666666664,24
us_rival,control,p2s-617-r1,2.7029,0.041666666666666664,24
us_rival,control,p2s-618-r1,2.4924,0.0,24
us_rival,control,p2s-619-r1,2.6532,0.0,24
us_rival,control,p2s-620-r1,2.8846,-0.041666666666666664,24
us_rival,control,p2s-621-r1,2.5907999999999998,0.0,24
us_rival,control,p2s-622-r1,3.1196,0.0,24
us_rival,control,p2s-623-r1,3.5465,0.0,24
us_rival,control,p2s-624-r1,2.5169,-0.041666666666666664,24
us_rival,control,p2s-625-r1,2.5132,0.0,24
us_rival,control,p2s-626-r1,2.6445,0.08333333333333333,24
us_rival,control,p2s-627-r1,2.5858,0.0,24
us_rival,control,p2s-628-r1,2.6296,0.041666666666666664,24
us_rival,control,p2s-629-r1,2.7115,-0.16666666666666666,24
us_rival,control,p2s-630-r1,3.8167999999999997,0.041666666666666664,24
us_rival,control,p2s-631-r1,2.6978999999999997,0.0,24
us_rival,control,p2s-632-r1,2.6675,0.041666666666666664,24
us_rival,control,p2s-633-r1,2.5305999999999997,-0.08333333333333333,24
us_rival,control,p2s-634-r1,3.4215999999999998,0.041666666666666664,24
us_rival,control,p2s-635-r1,2.504,0.041666666666666664,24
us_rival,control,p2s-636-r1,2.543,0.0,24
us_rival,control,p2s-637-r1,2.7029,0.0,24
us_rival,control,p2s-638-r1,2.4924,-0.041666666666666664,24
us_rival,control,p2s-639-r1,2.8442,0.0,24
us_rival,control,p2s-640-r1,2.5907999999999998,0.2916666666666667,24
us_rival,control,p2s-641-r1,2.8846,-0.041666666666666664,24
us_rival,control,p2s-642-r1,2.6532,0.041666666666666664,24
us_rival,control,p2s-643-r1,2.8442,0.0,24
us_rival,control,p2s-644-r1,3.1196,0.0,24
us_rival,control,p2s-645-r1,3.5465,0.0,24
us_rival,control,p2s-646-r1,3.4215999999999998,0.0,24
us_rival,control,p2s-647-r1,2.5858,-0.08333333333333333,24
us_rival,control,p2s-648-r1,2.543,-0.125,24
us_rival,control,p2s-649-r1,3.8167999999999997,0.0,24
us_rival,control,p2s-650-r1,2.6296,-0.125,24
us_rival,control,p2s-651-r1,2.504,0.08333333333333333,24
us_rival,control,p2s-652-r1,2.7029,-0.041666666666666664,24
us_rival,control,p2s-653-r1,2.5305999999999997,0.125,24
us_rival,control,p2s-654-r1,2.6978999999999997,0.041666666666666664,24
us_rival,control,p2s-655-r1,2.8846,0.0,24
us_rival,control,p2s-656-r1,2.5907999999999998,0.08333333333333333,24
us_rival,control,p2s-657-r1,2.5169,-0.041666666666666664,24
us_rival,control,p2s-658-r1,2.6445,0.125,24
us_rival,control,p2s-659-r1,2.7115,0.0,24
us_rival,control,p2s-660-r1,2.6675,-0.08333333333333333,24
us_rival,control,p2s-661-r1,3.5465,-0.08333333333333333,24
us_rival,control,p2s-662-r1,2.5132,-0.041666666666666664,24
us_rival,control,p2s-663-r1,3.1196,0.0,24
us_rival,control,p2s-664-r1,2.4924,-0.125,24
us_rival,control,p2s-665-r1,2.6532,-0.08333333333333333,24
us_rival,control,p2s-666-r1,2.8442,0.041666666666666664,24
us_rival,control,p2s-667-r1,2.5169,-0.08333333333333333,24
us_rival,control,p2s-668-r1,2.504,0.0,24
us_rival,control,p2s-669-r1,2.6445,0.041666666666666664,24
us_rival,control,p2s-670-r1,2.7115,-0.08333333333333333,24
us_rival,control,p2s-671-r1,2.7029,-0.08333333333333333,24
us_rival,control,p2s-672-r1,2.6978999999999997,0.08333333333333333,24
us_rival,control,p2s-673-r1,2.5907999999999998,0.125,24
us_rival,control,p2s-674-r1,2.8846,-0.125,24
us_rival,control,p2s-675-r1,2.5132,0.08333333333333333,24
us_rival,control,p2s-676-r1,3.8167999999999997,0.0,24
us_rival,control,p2s-677-r1,2.5858,0.16666666666666666,24
us_rival,control,p2s-678-r1,2.543,0.08333333333333333,24
us_rival,control,p2s-679-r1,3.4215999999999998,0.0,24
us_rival,control,p2s-680-r1,2.6296,0.0,24
us_rival,control,p2s-681-r1,2.5305999999999997,0.041666666666666664,24
us_rival,control,p2s-682-r1,2.6675,-0.041666666666666664,24
us_rival,control,p2s-683-r1,3.1196,-0.08333333333333333,24
us_rival,control,p2s-684-r1,2.5132,-0.041666666666666664,24
us_rival,control,p2s-685-r1,3.5465,-0.16666666666666666,24
us_rival,control,p2s-686-r1,2.4924,-0.08333333333333333,24
us_rival,control,p2s-687-r1,2.8442,0.0,24
us_rival,control,p2s-688-r1,2.5169,-0.08333333333333333,24
us_rival,control,p2s-689-r1,3.8167999999999997,0.0,24
us_rival,control,p2s-690-r1,2.7115,0.041666666666666664,24
us_rival,control,p2s-691-r1,2.6445,0.0,24
us_rival,control,p2s-692-r1,2.5858,0.041666666666666664,24
us_rival,control,p2s-693-r1,2.5305999999999997,0.0,24
us_rival,control,p2s-694-r1,3.4215999999999998,0.0,24
us_rival,control,p2s-695-r1,2.6978999999999997,0.0,24
us_rival,control,p2s-696-r1,2.7029,0.08333333333333333,24
us_rival,control,p2s-697-r1,2.6532,0.041666666666666664,24
us_rival,control,p2s-698-r1,2.5907999999999998,-0.08333333333333333,24
us_rival,control,p2s-699-r1,2.504,0.08333333333333333,24
us_rival,control,p2s-700-r1,2.543,-0.125,24
us_rival,control,p2s-701-r1,2.7115,-0.08333333333333333,24
us_rival,control,p2s-702-r1,2.6675,-0.041666666666666664,24
us_rival,control,p2s-703-r1,2.6445,0.0,24
us_rival,control,p2s-704-r1,3.4215999999999998,-0.125,24
us_rival,control,p2s-705-r1,2.5858,0.041666666666666664,24
us_rival,control,p2s-706-r1,2.6296,0.08333333333333333,24
us_rival,control,p2s-707-r1,2.8846,-0.041666666666666664,24
us_rival,control,p2s-708-r1,3.8167999999999997,-0.4166666666666667,24
us_rival,control,p2s-709-r1,2.5305999999999997,-0.08333333333333333,24
us_rival,control,p2s-710-r1,2.6978999999999997,0.0,24
us_rival,control,p2s-711-r1,2.6532,0.0,24
us_rival,control,p2s-712-r1,3.1196,-0.041666666666666664,24
us_rival,control,p2s-713-r1,2.4924,0.08333333333333333,24
us_rival,control,p2s-714-r1,2.8442,-0.041666666666666664,24
us_rival,control,p2s-715-r1,3.5465,0.0,24
us_rival,control,p2s-716-r1,2.5169,-0.08333333333333333,24
us_rival,control,p2s-717-r1,2.7029,-0.041666666666666664,24
us_rival,control,p2s-718-r1,2.5907999999999998,-0.041666666666666664,24
us_rival,control,p2s-719-r1,2.5132,0.041666666666666664,24
us_rival,control,p2s-720-r1,2.543,0.0,24
us_rival,control,p2s-721-r1,2.6296,0.0,24
us_rival,control,p2s-722-r1,2.504,-0.125,24
us_rival,control,p2s-723-r1,2.6532,-0.125,24
us_rival,control,p2s-724-r1,2.4924,0.0,24
us_rival,control,p2s-725-r1,2.8846,0.0,24
us_rival,control,p2s-726-r1,3.1196,-0.041666666666666664,24
us_rival,control,p2s-727-r1,2.5305999999999997,-0.041666666666666664,24
us_rival,control,p2s-728-r1,2.6978999999999997,0.0,24
us_rival,control,p2s-729-r1,2.6675,0.0,24
us_rival,control,p2s-730-r1,2.543,-0.041666666666666664,24
us_rival,control,p2s-731-r1,2.8442,-0.08333333333333333,24
us_rival,control,p2s-732-r1,2.7115,0.125,24
us_rival,control,p2s-733-r1,3.8167999999999997,-0.041666666666666664,24
us_rival,control,p2s-734-r1,3.5465,0.0,24
us_rival,control,p2s-735-r1,2.5907999999999998,0.0,24
us_rival,control,p2s-736-r1,2.5169,-0.125,24
us_rival,control,p2s-737-r1,2.6445,-0.041666666666666664,24
us_rival,control,p2s-738-r1,2.5132,0.0,24
us_rival,control,p2s-739-r1,2.6675,0.041666666666666664,24
us_rival,control,p2s-740-r1,2.5858,0.0,24
us_rival,control,p2s-741-r1,3.4215999999999998,0.0,24
us_rival,control,p2s-742-r1,2.6532,0.041666666666666664,24
us_rival,control,p2s-743-r1,2.4924,0.08333333333333333,24
us_rival,control,p2s-744-r1,2.8442,0.08333333333333333,24
us_rival,control,p2s-745-r1,3.1196,0.08333333333333333,24
us_rival,control,p2s-746-r1,2.8846,0.0,24
us_rival,control,p2s-747-r1,2.504,0.125,24
us_rival,control,p2s-748-r1,2.6296,-0.041666666666666664,24
us_rival,control,p2s-749-r1,2.5169,-0.125,24
us_rival,control,p2s-750-r1,2.6978999999999997,0.041666666666666664,24
us_rival,control,p2s-751-r1,2.5305999999999997,-0.041666666666666664,24
us_rival,control,p2s-752-r1,2.7029,0.0,24
us_rival,control,p2s-753-r1,2.8442,-0.041666666666666664,24
us_rival,control,p2s-754-r1,2.6675,0.041666666666666664,24
us_rival,control,p2s-755-r1,3.8167999999999997,0.041666666666666664,24
us_rival,control,p2s-756-r1,2.6445,0.0,24
us_rival,control,p2s-757-r1,2.7115,0.0,24
us_rival,control,p2s-758-r1,2.543,-0.125,24
us_rival,control,p2s-759-r1,2.504,0.0,24
us_rival,control,p2s-760-r1,2.5132,0.0,24
us_rival,control,p2s-761-r1,2.5858,0.0,24
us_rival,control,p2s-762-r1,2.6296,0.0,24
us_rival,control,p2s-763-r1,3.4215999999999998,0.0,24
us_rival,control,p2s-764-r1,2.5169,0.0,24
us_rival,control,p2s-765-r1,2.7029,0.0,24
us_rival,control,p2s-766-r1,3.5465,0.041666666666666664,24
us_rival,control,p2s-767-r1,2.5132,0.0,24
us_neutral,he,p2s-000-r1,1.9978,0.041666666666666664,24
us_neutral,he,p2s-003-r1,1.9921,0.0,24
us_neutral,he,p2s-006-r1,1.9795,0.041666666666666664,24
us_neutral,he,p2s-009-r1,1.9717,0.0,24
us_neutral,he,p2s-012-r1,1.9595,-0.08333333333333333,24
us_neutral,he,p2s-015-r1,2.0456,0.041666666666666664,24
us_neutral,he,p2s-018-r1,2.0207,-0.041666666666666664,24
us_neutral,he,p2s-021-r1,2.0037,-0.041666666666666664,24
us_neutral,he,p2s-024-r1,2.0193,0.0,24
us_neutral,he,p2s-027-r1,2.0069,-0.041666666666666664,24
us_neutral,he,p2s-030-r1,1.977,-0.041666666666666664,24
us_neutral,he,p2s-033-r1,2.0445,0.0,24
us_neutral,he,p2s-036-r1,1.9528,0.0,24
us_neutral,he,p2s-039-r1,2.0528,0.0,24
us_neutral,he,p2s-042-r1,1.9798,-0.08333333333333333,24
us_neutral,he,p2s-045-r1,1.969,0.0,24
us_neutral,he,p2s-048-r1,1.9588,0.0,24
us_neutral,he,p2s-051-r1,2.0337,0.041666666666666664,24
us_neutral,he,p2s-054-r1,2.0607,-0.041666666666666664,24
us_neutral,he,p2s-057-r1,2.0583,0.0,24
us_neutral,he,p2s-060-r1,2.0583,-0.08333333333333333,24
us_neutral,he,p2s-063-r1,1.9978,0.0,24
us_neutral,he,p2s-066-r1,1.9921,0.041666666666666664,24
us_neutral,he,p2s-069-r1,1.9795,0.0,24
us_neutral,he,p2s-072-r1,2.0193,-0.041666666666666664,24
us_neutral,he,p2s-075-r1,1.9528,-0.041666666666666664,24
us_neutral,he,p2s-078-r1,2.0445,0.0,24
us_neutral,he,p2s-081-r1,1.9798,0.041666666666666664,24
us_neutral,he,p2s-084-r1,1.969,0.08333333333333333,24
us_neutral,he,p2s-087-r1,1.9588,0.041666666666666664,24
us_neutral,he,p2s-090-r1,2.0456,0.0,24
us_neutral,he,p2s-093-r1,2.0069,-0.08333333333333333,24
us_neutral,he,p2s-096-r1,1.9717,-0.125,24
us_neutral,he,p2s-099-r1,1.977,0.0,24
us_neutral,he,p2s-102-r1,2.0037,-0.041666666666666664,24
us_neutral,he,p2s-105-r1,2.0583,0.0,24
us_neutral,he,p2s-108-r1,2.0337,0.0,24
us_neutral,he,p2s-111-r1,2.0607,0.041666666666666664,24
us_neutral,he,p2s-114-r1,2.0207,-0.08333333333333333,24
us_neutral,he,p2s-117-r1,1.9595,0.0,24
us_neutral,he,p2s-120-r1,2.0528,-0.25,24
us_neutral,he,p2s-123-r1,2.0583,0.0,24
us_neutral,he,p2s-126-r1,2.0583,0.125,24
us_neutral,he,p2s-129-r1,2.0583,0.0,24
us_neutral,he,p2s-132-r1,2.0069,-0.043478260869565216,23
us_neutral,he,p2s-135-r1,1.9795,0.0,24
us_neutral,he,p2s-138-r1,2.0456,0.0,24
us_neutral,he,p2s-141-r1,2.0528,-0.041666666666666664,24
us_neutral,he,p2s-144-r1,1.9798,0.0,24
us_neutral,he,p2s-147-r1,1.977,0.041666666666666664,24
us_neutral,he,p2s-150-r1,2.0337,0.0,24
us_neutral,he,p2s-153-r1,1.9528,0.0,24
us_neutral,he,p2s-156-r1,1.9595,0.0,24
us_neutral,he,p2s-159-r1,2.0445,0.0,24
us_neutral,he,p2s-162-r1,2.0037,0.0,24
us_neutral,he,p2s-165-r1,1.9978,0.0,24
us_neutral,he,p2s-168-r1,1.9717,-0.041666666666666664,24
us_neutral,he,p2s-171-r1,1.9921,0.0,24
us_neutral,he,p2s-174-r1,2.0207,0.0,24
us_neutral,he,p2s-177-r1,2.0193,0.0,24
us_neutral,he,p2s-180-r1,1.969,0.0,24
us_neutral,he,p2s-183-r1,2.0607,0.0,24
us_neutral,he,p2s-186-r1,1.9588,0.0,24
us_neutral,he,p2s-189-r1,1.9717,-0.08333333333333333,24
us_neutral,he,p2s-192-r1,1.9921,0.0,24
us_neutral,he,p2s-195-r1,1.9798,0.0,24
us_neutral,he,p2s-198-r1,1.969,0.0,24
us_neutral,he,p2s-201-r1,2.0607,0.0,24
us_neutral,he,p2s-204-r1,1.9795,0.0,24
us_neutral,he,p2s-207-r1,2.0193,0.0,24
us_neutral,he,p2s-210-r1,1.9595,0.0,24
us_neutral,he,p2s-213-r1,1.9978,0.041666666666666664,24
us_neutral,he,p2s-216-r1,2.0337,0.041666666666666664,24
us_neutral,he,p2s-219-r1,1.9588,0.0,24
us_neutral,he,p2s-222-r1,2.0069,0.0,24
us_neutral,he,p2s-225-r1,2.0583,0.0,24
us_neutral,he,p2s-228-r1,2.0456,0.0,24
us_neutral,he,p2s-231-r1,2.0037,0.041666666666666664,24
us_neutral,he,p2s-234-r1,1.977,0.0,24
us_neutral,he,p2s-237-r1,2.0207,0.0,24
us_neutral,he,p2s-240-r1,2.0528,0.0,24
us_neutral,he,p2s-243-r1,2.0445,0.125,24
us_neutral,he,p2s-246-r1,1.9528,0.0,24
us_neutral,he,p2s-249-r1,2.0583,0.0,24
us_neutral,he,p2s-252-r1,2.0193,-0.041666666666666664,24
us_neutral,he,p2s-255-r1,2.0445,0.08333333333333333,24
us_neutral,he,p2s-258-r1,2.0528,0.0,24
us_neutral,he,p2s-261-r1,1.9798,0.0,24
us_neutral,he,p2s-264-r1,2.0607,0.041666666666666664,24
us_neutral,he,p2s-267-r1,2.0583,0.0,24
us_neutral,he,p2s-270-r1,1.9921,0.125,24
us_neutral,he,p2s-273-r1,2.0037,0.0,24
us_neutral,he,p2s-276-r1,1.9795,0.0,24
us_neutral,he,p2s-279-r1,1.9978,0.125,24
us_neutral,he,p2s-282-r1,2.0337,-0.041666666666666664,24
us_neutral,he,p2s-285-r1,2.0456,0.041666666666666664,24
us_neutral,he,p2s-288-r1,2.0583,0.041666666666666664,24
us_neutral,he,p2s-291-r1,1.977,0.041666666666666664,24
us_neutral,he,p2s-294-r1,1.9717,0.0,24
us_neutral,he,p2s-297-r1,2.0207,-0.041666666666666664,24
us_neutral,he,p2s-300-r1,1.969,0.041666666666666664,24
us_neutral,he,p2s-303-r1,2.0069,0.0,24
us_neutral,he,p2s-306-r1,1.9595,-0.041666666666666664,24
us_neutral,he,p2s-309-r1,1.9588,0.0,24
us_neutral,he,p2s-312-r1,1.9528,0.08333333333333333,24
us_neutral,he,p2s-315-r1,2.0207,-0.041666666666666664,24
us_neutral,he,p2s-318-r1,1.9921,0.041666666666666664,24
us_neutral,he,p2s-321-r1,1.977,0.0,24
us_neutral,he,p2s-324-r1,1.9717,-0.041666666666666664,24
us_neutral,he,p2s-327-r1,2.0337,0.0,24
us_neutral,he,p2s-330-r1,1.969,0.041666666666666664,24
us_neutral,he,p2s-333-r1,2.0069,0.0,24
us_neutral,he,p2s-336-r1,2.0583,-0.125,24
us_neutral,he,p2s-339-r1,1.9528,0.125,24
us_neutral,he,p2s-342-r1,2.0583,0.0,24
us_neutral,he,p2s-345-r1,2.0456,0.0,24
us_neutral,he,p2s-348-r1,2.0193,0.041666666666666664,24
us_neutral,he,p2s-351-r1,1.9595,-0.041666666666666664,24
us_neutral,he,p2s-354-r1,1.9588,0.0,24
us_neutral,he,p2s-357-r1,1.9978,0.2916666666666667,24
us_neutral,he,p2s-360-r1,2.0607,0.0,24
us_neutral,he,p2s-363-r1,2.0445,0.041666666666666664,24
us_neutral,he,p2s-366-r1,1.9798,-0.08333333333333333,24
us_neutral,he,p2s-369-r1,2.0037,0.0,24
us_neutral,he,p2s-372-r1,1.9795,0.08333333333333333,24
us_neutral,he,p2s-375-r1,2.0528,-0.041666666666666664,24
us_neutral,he,p2s-378-r1,1.9921,-0.041666666666666664,24
us_neutral,he,p2s-381-r1,1.9717,0.0,24
us_neutral,he,p2s-384-r1,1.9595,-0.041666666666666664,24
us_neutral,he,p2s-387-r1,1.9795,0.041666666666666664,24
us_neutral,he,p2s-390-r1,2.0193,0.0,24
us_neutral,he,p2s-393-r1,2.0069,-0.08333333333333333,24
us_neutral,he,p2s-396-r1,1.9978,0.0,24
us_neutral,he,p2s-399-r1,1.977,0.0,24
us_neutral,he,p2s-402-r1,2.0456,0.0,24
us_neutral,he,p2s-405-r1,2.0337,0.041666666666666664,24
us_neutral,he,p2s-408-r1,2.0037,0.08333333333333333,24
us_neutral,he,p2s-411-r1,1.9798,0.0,24
us_neutral,he,p2s-414-r1,1.9588,-0.08333333333333333,24
us_neutral,he,p2s-417-r1,2.0207,-0.125,24
us_neutral,he,p2s-420-r1,2.0445,0.0,24
us_neutral,he,p2s-423-r1,1.9528,-0.041666666666666664,24
us_neutral,he,p2s-426-r1,1.969,0.0,24
us_neutral,he,p2s-429-r1,2.0528,-0.08333333333333333,24
us_neutral,he,p2s-432-r1,2.0607,0.0,24
us_neutral,he,p2s-435-r1,2.0583,0.25,24
us_neutral,he,p2s-438-r1,2.0583,-0.08333333333333333,24
us_neutral,he,p2s-441-r1,1.977,0.0,24
us_neutral,he,p2s-444-r1,2.0193,0.0,24
us_neutral,he,p2s-447-r1,2.0207,0.041666666666666664,24
us_neutral,he,p2s-450-r1,1.9798,0.0,24
us_neutral,he,p2s-453-r1,2.0037,0.0,24
us_neutral,he,p2s-456-r1,2.0456,0.0,24
us_neutral,he,p2s-459-r1,1.9717,0.0,24
us_neutral,he,p2s-462-r1,2.0607,0.0,24
us_neutral,he,p2s-465-r1,1.9978,0.041666666666666664,24
us_neutral,he,p2s-468-r1,1.9921,0.0,24
us_neutral,he,p2s-471-r1,1.9795,0.0,24
us_neutral,he,p2s-474-r1,2.0445,0.0,24
us_neutral,he,p2s-477-r1,2.0069,0.041666666666666664,24
us_neutral,he,p2s-480-r1,2.0583,0.041666666666666664,24
us_neutral,he,p2s-483-r1,1.9528,-0.08333333333333333,24
us_neutral,he,p2s-486-r1,1.969,0.0,24
us_neutral,he,p2s-489-r1,1.9588,0.0,24
us_neutral,he,p2s-492-r1,2.0337,0.0,24
us_neutral,he,p2s-495-r1,2.0583,-0.041666666666666664,24
us_neutral,he,p2s-498-r1,2.0528,0.0,24
us_neutral,he,p2s-501-r1,1.9595,0.0,24
us_neutral,he,p2s-504-r1,1.9978,-0.041666666666666664,24
us_neutral,he,p2s-507-r1,1.9921,0.0,24
us_neutral,he,p2s-510-r1,1.977,0.0,24
us_neutral,he,p2s-513-r1,2.0037,0.0,24
us_neutral,he,p2s-516-r1,2.0207,0.0,24
us_neutral,he,p2s-519-r1,2.0193,-0.041666666666666664,24
us_neutral,he,p2s-522-r1,2.0337,0.0,24
us_neutral,he,p2s-525-r1,2.0607,-0.08333333333333333,24
us_neutral,he,p2s-528-r1,2.0456,0.041666666666666664,24
us_neutral,he,p2s-531-r1,1.9795,0.041666666666666664,24
us_neutral,he,p2s-534-r1,1.9798,0.0,24
us_neutral,he,p2s-537-r1,1.9717,-0.041666666666666664,24
us_neutral,he,p2s-540-r1,2.0069,0.08333333333333333,24
us_neutral,he,p2s-543-r1,2.0528,0.041666666666666664,24
us_neutral,he,p2s-546-r1,2.0445,0.08333333333333333,24
us_neutral,he,p2s-549-r1,1.9528,0.041666666666666664,24
us_neutral,he,p2s-552-r1,1.969,0.0,24
us_neutral,he,p2s-555-r1,1.9588,0.0,24
us_neutral,he,p2s-558-r1,2.0583,0.0,24
us_neutral,he,p2s-561-r1,2.0583,0.0,24
us_neutral,he,p2s-564-r1,1.9595,0.0,24
us_neutral,he,p2s-567-r1,2.0037,0.08333333333333333,24
us_neutral,he,p2s-570-r1,1.9978,0.16666666666666666,24
us_neutral,he,p2s-573-r1,1.9798,0.0,24
us_neutral,de,p2s-001-r1,2.0037,0.125,24
us_neutral,de,p2s-004-r1,2.0193,-0.125,24
us_neutral,de,p2s-007-r1,2.0207,0.25,24
us_neutral,de,p2s-010-r1,1.969,0.0,24
us_neutral,de,p2s-013-r1,1.9588,-0.08333333333333333,24
us_neutral,de,p2s-016-r1,1.9528,0.041666666666666664,24
us_neutral,de,p2s-019-r1,1.9795,0.0,24
us_neutral,de,p2s-022-r1,1.9978,0.0,24
us_neutral,de,p2s-025-r1,1.9921,0.0,24
us_neutral,de,p2s-028-r1,1.9798,0.041666666666666664,24
us_neutral,de,p2s-031-r1,2.0337,-0.041666666666666664,24
us_neutral,de,p2s-034-r1,2.0583,0.0,24
us_neutral,de,p2s-037-r1,1.9595,0.25,24
us_neutral,de,p2s-040-r1,2.0456,0.041666666666666664,24
us_neutral,de,p2s-043-r1,1.977,0.041666666666666664,24
us_neutral,de,p2s-046-r1,2.0583,0.041666666666666664,24
us_neutral,de,p2s-049-r1,2.0069,0.0,24
us_neutral,de,p2s-052-r1,1.9717,0.0,24
us_neutral,de,p2s-055-r1,2.0445,-0.08333333333333333,24
us_neutral,de,p2s-058-r1,2.0528,0.125,24
us_neutral,de,p2s-061-r1,2.0607,-0.08333333333333333,24
us_neutral,de,p2s-064-r1,2.0037,0.0,24
us_neutral,de,p2s-067-r1,1.9798,0.20833333333333334,24
us_neutral,de,p2s-070-r1,1.977,0.041666666666666664,24
us_neutral,de,p2s-073-r1,1.9921,-0.08333333333333333,24
us_neutral,de,p2s-076-r1,2.0528,0.0,24
us_neutral,de,p2s-079-r1,1.9978,0.125,24
us_neutral,de,p2s-082-r1,2.0207,-0.08333333333333333,24
us_neutral,de,p2s-085-r1,1.9595,0.08333333333333333,24
us_neutral,de,p2s-088-r1,2.0069,0.20833333333333334,24
us_neutral,de,p2s-091-r1,2.0583,0.0,24
us_neutral,de,p2s-094-r1,2.0445,0.0,24
us_neutral,de,p2s-097-r1,2.0337,0.0,24
us_neutral,de,p2s-100-r1,2.0193,0.20833333333333334,24
us_neutral,de,p2s-103-r1,1.9528,-0.08333333333333333,24
us_neutral,de,p2s-106-r1,1.9795,0.041666666666666664,24
us_neutral,de,p2s-109-r1,1.9717,-0.041666666666666664,24
us_neutral,de,p2s-112-r1,2.0583,0.08333333333333333,24
us_neutral,de,p2s-115-r1,2.0456,0.0,24
us_neutral,de,p2s-118-r1,1.969,0.0,24
us_neutral,de,p2s-121-r1,2.0607,-0.041666666666666664,24
us_neutral,de,p2s-124-r1,1.9588,0.08333333333333333,24
us_neutral,de,p2s-127-r1,1.9978,0.0,24
us_neutral,de,p2s-130-r1,2.0037,0.0,24
us_neutral,de,p2s-133-r1,2.0207,0.125,24
us_neutral,de,p2s-136-r1,1.9595,0.0,24
us_neutral,de,p2s-139-r1,1.977,0.0,24
us_neutral,de,p2s-142-r1,2.0445,0.0,24
us_neutral,de,p2s-145-r1,1.9795,0.16666666666666666,24
us_neutral,de,p2s-148-r1,1.969,0.041666666666666664,24
us_neutral,de,p2s-151-r1,1.9588,0.041666666666666664,24
us_neutral,de,p2s-154-r1,2.0607,0.0,24
us_neutral,de,p2s-157-r1,2.0456,0.0,24
us_neutral,de,p2s-160-r1,2.0069,0.0,24
us_neutral,de,p2s-163-r1,1.9921,0.041666666666666664,24
us_neutral,de,p2s-166-r1,2.0193,0.041666666666666664,24
us_neutral,de,p2s-169-r1,2.0583,0.041666666666666664,24
us_neutral,de,p2s-172-r1,2.0583,0.0,24
us_neutral,de,p2s-175-r1,1.9717,-0.041666666666666664,24
us_neutral,de,p2s-178-r1,2.0528,0.16666666666666666,24
us_neutral,de,p2s-181-r1,2.0337,0.08333333333333333,24
us_neutral,de,p2s-184-r1,1.9528,0.0,24
us_neutral,de,p2s-187-r1,1.9798,0.20833333333333334,24
us_neutral,de,p2s-190-r1,2.0583,0.16666666666666666,24
us_neutral,de,p2s-193-r1,1.9978,0.08333333333333333,24
us_neutral,de,p2s-196-r1,2.0207,-0.08333333333333333,24
us_neutral,de,p2s-199-r1,1.9528,0.0,24
us_neutral,de,p2s-202-r1,2.0037,-0.041666666666666664,24
us_neutral,de,p2s-205-r1,1.9798,0.041666666666666664,24
us_neutral,de,p2s-208-r1,1.977,0.08333333333333333,24
us_neutral,de,p2s-211-r1,1.9921,0.16666666666666666,24
us_neutral,de,p2s-214-r1,1.9588,0.08333333333333333,24
us_neutral,de,p2s-217-r1,2.0528,0.0,24
us_neutral,de,p2s-220-r1,2.0456,0.041666666666666664,24
us_neutral,de,p2s-223-r1,2.0607,0.0,24
us_neutral,de,p2s-226-r1,1.969,0.0,24
us_neutral,de,p2s-229-r1,1.9795,0.0,24
us_neutral,de,p2s-232-r1,1.9595,-0.08333333333333333,24
us_neutral,de,p2s-235-r1,1.9717,-0.041666666666666664,24
us_neutral,de,p2s-238-r1,2.0193,0.0,24
us_neutral,de,p2s-241-r1,2.0069,-0.125,24
us_neutral,de,p2s-244-r1,2.0583,0.125,24
us_neutral,de,p2s-247-r1,2.0445,0.041666666666666664,24
us_neutral,de,p2s-250-r1,2.0337,-0.041666666666666664,24
us_neutral,de,p2s-253-r1,2.0037,0.08333333333333333,24
us_neutral,de,p2s-256-r1,1.977,-0.041666666666666664,24
us_neutral,de,p2s-259-r1,2.0069,0.0,24
us_neutral,de,p2s-262-r1,2.0207,0.043478260869565216,23
us_neutral,de,p2s-265-r1,2.0337,0.0,24
us_neutral,de,p2s-268-r1,2.0583,0.0,24
