block,contrast,mode,sample,bloc,n_models,n_pairs,n_boundary_models,pp,pp_lo,pp_hi,negative_rate,positive_rate,pp_median,n_positive,n_negative,n_zero,signed_rank_correlation,magnitude_rank_correlation,logit_a025,logit_a025_lo,logit_a025_hi,or_a025,or_a025_lo,or_a025_hi,logit_a05,logit_a05_lo,logit_a05_hi,or_a05,or_a05_lo,or_a05_hi,logit_a1,logit_a1_lo,logit_a1_hi,or_a1,or_a1_lo,or_a1_hi,logit_median,logit_of_mean_rates_a05,pp_leave_one_min,pp_leave_one_max,pp_without_nova,pp_without_lightning,logit_a05_leave_one_min,logit_a05_leave_one_max,logit_a05_without_nova,logit_a05_without_lightning,label
language,hi,de,full,CN,12,2304,0,0.954861111111111,-1.6059027777777775,3.4288194444444446,17.10069444444444,18.055555555555554,2.6041666666666665,7,5,0,0.9720279720279721,0.886165982448008,0.08025765972006037,-0.11498756226646617,0.27399476019585717,1.083566223079568,0.8913772305503566,1.31520791078881,0.07941466678183196,-0.11420843878277984,0.27104268586526886,1.0826531693084205,0.8920719941016555,1.311331044490216,0.07779303496632796,-0.11244564209195672,0.2655676956513323,1.0808989272357183,0.8936459225111542,1.3041711379486745,0.14488910399741517,0.06508945171281222,-0.09469696969696981,2.1780303030303028,0.954861111111111,0.954861111111111,0.008779079207503981,0.1594052649439013,0.07941466678183197,0.07941466678183197,hi
language,hi,de,drop_truncated,all,24,4559,1,3.2039900479366,1.2042353650264155,5.27969639105521,14.503262727837644,17.707252775774244,5.208333333333334,14,9,1,0.9286956521739129,0.7085690100494781,0.24223225526200318,0.04444247033890393,0.49776747166385793,1.2740900725786712,1.045444830893572,1.645044559453028,0.25945244588903216,0.06993953484325427,0.4809764635188975,1.2962201416495738,1.0724433338394501,1.617653210589413,0.26865170180943465,0.08866358911794237,0.466517098643707,1.308199418197095,1.0927129939448559,1.594431264461269,0.3344891704675653,0.2344074681219246,1.8116734097045935,4.158511354368625,3.6603229485715247,1.811673409704594,0.1628774196475785,0.3187251884831313,0.30103773385422444,0.1628774196475785,hi
language,hi,de,drop_truncated,US,12,2279,1,5.462702407919469,3.457779033150054,7.562223624142082,11.783571674632974,17.246274082552443,6.789921465968586,7,4,1,0.8951048951048951,0.6363636363636365,0.4055140334008833,0.1490727447218046,0.7897419022137007,1.500073389734371,1.1607574251138877,2.2028278078987062,0.44077937177701737,0.20613440970830105,0.755133709546734,1.5539178263909432,1.2289183714548413,2.1278960243475376,0.46076463552147917,0.2527014994422844,0.7195816657453793,1.5852856874283838,1.2874989003293773,2.053573950599531,0.6564947043474538,0.4375820944383897,2.756832378887353,7.663857172275783,6.622190505609117,2.7568323788873528,0.2553340374437947,0.5811975540999506,0.5442146944213271,0.2553340374437947,hi
language,hi,de,drop_truncated,CN,12,2280,0,0.9452776879537312,-1.6227653036154184,3.452885143007898,17.22295378104231,18.168231468996044,2.6041666666666665,7,5,0,0.9720279720279721,0.886165982448008,0.07895047712312324,-0.11630871923290372,0.27463024076276654,1.0821507295259567,0.8902003588997625,1.3160439654776799,0.07812552000104699,-0.11561814030894269,0.27190733831172564,1.0812583697043778,0.8908153248225341,1.3124653804184454,0.07653876809739012,-0.11425823908777039,0.26651942452328053,1.079544041394451,0.8920275697504579,1.3054129461132291,0.14488910399741517,0.06410309589428476,-0.1051516131413841,2.167575659585889,0.9452776879537312,0.9452776879537312,0.007372737264829465,0.1579989230012268,0.078125520001047,0.078125520001047,hi
language,sw,de,full,all,24,4604,0,4.865315045084352,3.133277205133798,6.601701684300466,14.54606602675974,19.411381071844094,-0.2604166666666667,11,12,1,0.9708084041977115,0.8862279659326342,0.3140671586650925,0.08708367881160801,0.5621391307672103,1.3689816724418524,1.0909879684754378,1.7544214259963955,0.3085676978930201,0.10133152556952836,0.5304549311108943,1.361473675327066,1.1066434615588512,1.6997053816151901,0.2998172263366706,0.11360708629287972,0.49608513414374844,1.3496121114822262,1.120311852512191,1.6422793659150126,-0.017451253747851836,0.3425458910472099,1.3664020411260336,5.960002655740192,3.831379467334395,1.366402041126034,0.1033434575570878,0.3968332480148171,0.2592020827348286,0.10334345755708776,sw
language,sw,de,full,US,12,2300,0,12.291393979057593,10.325708306064572,14.352192404769985,11.991437609075044,24.282831588132638,5.46875,8,3,1,0.9281975705483088,0.8701807952199049,0.9278579256709697,0.593867876631554,1.3321639617598695,2.529085881197533,1.8109795317052022,3.7892342800646457,0.9128505800026122,0.6174273393424783,1.254853953408803,2.4914143966781066,1.8541517972705062,3.5073261039141252,0.8876976140657624,0.6370496931391787,1.1826296073049862,2.4295294923701243,1.890893924423529,3.2629431906654136,0.7348268784283813,0.8446801679564664,5.650583055687769,13.929626765032525,10.804626765032523,5.650583055687768,0.5386801576738075,1.0424562523356484,0.8645663739545385,0.5386801576738075,sw
language,sw,de,full,CN,12,2304,0,-2.5607638888888893,-4.947916666666667,-0.2593315972222375,17.10069444444444,14.539930555555555,-2.864583333333333,3,9,0,0.9667265263069178,0.9422080999150758,-0.29972360834078454,-0.5139296036445131,-0.11804998778069915,0.7410230049579384,0.5981404994919429,0.8886516297815398,-0.295715184216572,-0.5064467340745434,-0.1156455699719892,0.7439993005900888,0.6026330946229257,0.8907908903934532,-0.2880631613924214,-0.490205840946321,-0.11143349809543664,0.749714237748395,0.6125003035654473,0.8945508787624011,-0.25604486146883265,-0.18991078862888155,-4.214015151515152,-0.9469696969696973,-2.5607638888888893,-2.5607638888888893,-0.415095615355436,-0.16609475051732306,-0.295715184216572,-0.295715184216572,sw
language,sw,de,drop_truncated,all,24,4376,0,4.411032008953002,2.456586827782021,6.4614977294550116,14.459236709224461,18.870268718177464,0.2604166666666667,12,11,1,0.9513043478260867,0.8062622499796168,0.31678130464985055,0.07022885904651248,0.6139039070042807,1.3727023354785894,1.0727536625431906,1.8476303146162996,0.3077646549206084,0.08228951246480386,0.5636538699544396,1.3603807923347058,1.0857701083109572,1.7570809306006832,0.2931328377058588,0.09257921977098195,0.5106788037271007,1.3406208636039514,1.0970000422102448,1.6664219845644075,0.11554705184923325,0.31229280306349194,0.9506420962987845,5.485968183255307,3.7032657844547066,0.9506420962987845,0.10944400796622836,0.3959952901305615,0.27264303787446614,0.10944400796622833,sw
language,sw,de,drop_truncated,US,12,2089,0,11.681616843192714,9.090264447678038,14.339731803844646,11.70415895289014,23.385775796082857,5.46875,9,2,1,0.8671328671328673,0.7762237762237763,0.9485974890108605,0.5725958611104354,1.4602066513538723,2.5820857150088248,1.7728631899931675,4.306849452660323,0.926493445333891,0.5933403689025426,1.3498127031170697,2.525637346505787,1.8100244779264176,3.856703114574195,0.8894548888258305,0.6015652478233455,1.2324000048134396,2.433802596635426,1.82497310113796,3.42945036471253,0.7760229758715704,0.8158618191441072,5.107218374392051,13.269897800229371,10.862704267808981,5.107218374392052,0.5680710735577583,1.0574111714623893,0.9093054088204372,0.5680710735577584,sw
language,sw,de,drop_truncated,CN,12,2287,0,-2.859552825286711,-5.2641681664371385,-0.5344696817581279,17.214314465558783,14.354761640272072,-2.8782894736842106,3,9,0,0.9580419580419581,0.9160839160839163,-0.3150348797111593,-0.532276740181349,-0.1318142687434316,0.7297634198878383,0.587266393466285,0.8765037741096807,-0.31096413549267415,-0.5228489320795394,-0.12969804499942167,0.7327401547627383,0.592829209707021,0.8783606162619179,-0.30318921341411303,-0.5063742577895018,-0.1256061309056135,0.7384593567345212,0.6026767728136645,0.8819621560174131,-0.25626099452366535,-0.21253918608407618,-4.539966718494594,-1.2729212639491398,-2.8595528252867113,-2.8595528252867113,-0.4317308349293656,-0.1827299700912527,-0.31096413549267415,-0.31096413549267415,sw
language,es,pg,full,all,24,4607,0,0.7607984293193718,-0.8888489126461987,2.367164207933391,23.639061591041308,24.399860020360677,-0.2604166666666667,10,12,2,0.9778068810930047,0.932317935373817,-0.025049956193068573,-0.14151006605511599,0.07643981600264436,0.9752611904750474,0.8680464377376285,1.0794372235351974,-0.02381842145477339,-0.13464413317975935,0.07604395174891672,0.9764629983922317,0.8740268935220968,1.0790099974915954,-0.021558081868368596,-0.12677507135038177,0.0756578352344936,0.9786726326833104,0.8809317971139122,1.0785934543346072,-0.05358054572503057,0.04131566243112639,-0.2930798998406557,1.5638041581303588,-0.04398569694210477,0.7938766218984749,-0.07262445043340851,0.02598466609580778,-0.06435023077878041,-0.02485400499628528,es
language,es,pg,full,US,12,2303,0,4.4295829697498545,2.518049863742763,6.336805555555556,21.67048429319372,26.100067262943572,1.8229166666666667,6,5,1,0.9141870411815418,0.8161133356141735,0.18478144707188823,0.014177293818751624,0.3376330989645526,1.2029555019484486,1.014278268265938,1.4016261509667696,0.1853032719678155,0.027436722612311795,0.33138091538473835,1.2035833978896768,1.0278165755015858,1.39289026460029,0.18605671991451792,0.04234406846002728,0.32386385763924963,1.2044905770427212,1.043253367585662,1.3824590830639276,0.10158824405186095,0.2419823942951982,2.559545057908932,5.2584086942725685,3.0803783912422658,4.832272330636204,0.10226536532363197,0.22859636354883967,0.11956600641967258,0.20214902396488965,es
language,es,pg,full,CN,12,2304,0,-2.9079861111111107,-5.208333333333333,-0.6510416666666664,25.607638888888886,22.699652777777775,-3.6458333333333335,4,7,1,0.9930069930069931,0.9492133645984593,-0.23488135945802538,-0.3776364385441187,-0.1037602634233749,0.7906646489468958,0.6854796693556279,0.9014413799891892,-0.2329401148773623,-0.37459365968498826,-0.10262913037827305,0.7922010131586624,0.6875686088807152,0.9024616070197925,-0.22917288365125513,-0.3682852793837471,-0.10011944540543781,0.7951910460892799,0.691919763086725,0.9047293458182004,-0.20250798208319182,-0.15746618055897965,-3.977272727272727,-1.5625000000000002,-2.907986111111111,-2.907986111111111,-0.297961485201652,-0.14781744940092792,-0.2329401148773623,-0.2329401148773623,es
language,es,pg,drop_truncated,all,24,4596,0,0.8324742207585055,-0.8268771321770344,2.466540138030577,23.536950343879596,24.36942456463811,-0.2604166666666667,11,12,1,0.9843478260869565,0.9489019576351261,-0.014858296949280278,-0.12996256012269036,0.08967890147636344,0.985251542861075,0.8781283073212015,1.0938230023590905,-0.013774316451241497,-0.1246956830812295,0.08904690075564493,0.9863201153704472,0.8827655021904438,1.0931319238373258,-0.0117992370363108,-0.11667029967008244,0.08732714341218069,0.9882701009811692,0.8898785380503829,1.0912536177621988,-0.05358054572503057,0.045290602237096245,-0.21828776964329863,1.6385962883277156,0.02641971954404485,0.8459052647295671,-0.06214364521233179,0.03646547131688452,-0.054354306071694745,-0.0173385124034157,es
language,es,pg,drop_truncated,US,12,2294,0,4.565662883052788,2.65059176561611,6.469141754438378,21.443765071121618,26.00942795417441,2.0846967713787086,7,5,0,0.9440559440559443,0.8811188811188813,0.20501479050700136,0.039942916428625644,0.3572178609295446,1.2275432208155121,1.0407513626919989,1.4293472348527385,0.2052420743615544,0.05217042253638192,0.35320801329675144,1.2278222532789553,1.0535552767770748,1.4236272460326878,0.20542612715116396,0.06510848497267266,0.34450643726109814,1.2280482581875949,1.067274801381709,1.4112931860106361,0.1356893392762435,0.25058114940058474,2.7079958724212223,5.4068595087848585,3.219656986176578,4.933126762473579,0.12401678611680164,0.2427614771797674,0.14030358613813354,0.21770024562635337,es
language,es,pg,drop_truncated,CN,12,2302,0,-2.900714441535777,-5.197891730102415,-0.6320057773247731,25.630135616637578,22.729421175101805,-3.6458333333333335,4,7,1,0.9930069930069931,0.9492133645984593,-0.23473138440556193,-0.3775780909156768,-0.10361756144675588,0.7907832378115659,0.6855196666355419,0.9015700266347667,-0.2327907072640374,-0.3745177059629752,-0.10248207215419543,0.7923193828637594,0.6876208342590299,0.9025943311798695,-0.22902460122378562,-0.36817571550827594,-0.10000342463918489,0.7953089676905306,0.691995576650622,0.9048343192995878,-0.20250798208319182,-0.1569589611375326,-3.9735542598762494,-1.554567269554181,-2.900714441535777,-2.900714441535777,-0.2978717471844851,-0.14765445927730078,-0.2327907072640374,-0.2327907072640374,es
language,pt,pg,full,all,24,4607,0,-0.5619637143688191,-2.0182291666666665,0.911458333333333,23.639061591041308,23.077097876672486,-1.0416666666666667,11,12,1,0.9808377254162209,0.9253983071926374,-0.09119755476008513,-0.18978807648237567,0.0005675942451363109,0.9128373577198368,0.8271344046032906,1.0005677553572305,-0.0896284306894441,-0.18542809722840467,0.0006584296770104439,0.9142708371498344,0.8307485665579198,1.000658646489413,-0.08667635901638356,-0.17937232789595245,0.002027366174267988,0.9169738179231987,0.835794651793398,1.0020294226705924,-0.04623140727379593,-0.031102666098888232,-1.6054186584718109,0.11559583428181226,-0.31465778890659374,-0.6769766294863038,-0.1385904186581243,-0.02033590192701973,-0.07576478376733874,-0.10395958616027925,pt
language,pt,pg,full,US,12,2303,0,1.4802392379290288,-0.04340277777777768,3.043886798283886,21.67048429319372,23.150723531122747,1.0416666666666667,6,5,1,0.9772344233319931,0.8386016534578921,0.06000182404039717,-0.06452802695035009,0.1831023369268691,1.0618384833798822,0.9375098383521424,1.200937302025281,0.06026388091382088,-0.06062014063224621,0.1800859511465457,1.062116781916347,0.9411806881828039,1.1973202697492429,0.06070184410973678,-0.05537058806118506,0.1760417293726328,1.0625820518547087,0.9461344568425463,1.1924878193809951,0.11999407256988248,0.08432850643582701,-0.5158753768046964,3.082609471680152,2.1829882595589405,1.4254125019831825,-0.028484611056759104,0.125263302901734,0.10287808007851978,0.04392531143873506,pt
language,pt,pg,full,CN,12,2304,0,-2.6041666666666665,-4.730902777777778,-0.5642361111111112,25.607638888888886,23.003472222222225,-2.34375,5,7,0,0.9842396880153765,0.9824621881515055,-0.24239693356056743,-0.3754044697869221,-0.12974918782350123,0.7847446242451006,0.6870113472540695,0.8783156955681373,-0.23952074229270903,-0.36927962062631303,-0.12704194721803513,0.7870049488856434,0.6912321006719498,0.8806967290446067,-0.2340545621425039,-0.3591400080620748,-0.12277147502890122,0.7913186386773443,0.6982765801565756,0.8844657619802537,-0.13395431834470573,-0.1403955794731797,-4.024621212121212,-1.4678030303030298,-2.6041666666666665,-2.6041666666666665,-0.32283125339232943,-0.10826293775339134,-0.23952074229270906,-0.23952074229270906,pt
language,pt,pg,drop_truncated,all,24,4595,0,-0.5204010776294105,-1.9755659262260876,0.933389327042284,23.53473205182165,23.014330974192237,-0.5376344086021505,11,12,1,0.9791040131219095,0.9074689398274466,-0.08569983330812118,-0.1825579379337325,0.00460388079277325,0.9178697037867996,0.8331363723300355,1.0046144949344467,-0.08415238677114796,-0.1787026524027677,0.004513898397183987,0.9192911576095648,0.8363545504433165,1.004524101382524,-0.08125982641587697,-0.1717261842462335,0.005469895411941251,0.9219541122888602,0.8422097518970603,1.005484882603513,-0.04623140727379593,-0.028872091924467602,-1.5620489505698192,0.15896554218380388,-0.26986536304421055,-0.6350446947612157,-0.1328762858738153,-0.014621769142710744,-0.06963648700155697,-0.09880092039438963,pt
language,pt,pg,drop_truncated,US,12,2293,0,1.5642734701047625,0.009988986870467096,3.134563429657782,21.44091916472532,23.00519263483008,1.0582010582010581,6,5,1,0.9772344233319931,0.8686528207395494,0.07099723354198734,-0.051668902186312204,0.19286551927785459,1.073578255855081,0.9496432395963658,1.2127196951322095,0.07121596201561105,-0.04715332206477305,0.1899558822690292,1.0738131036713157,0.9539411261542045,1.2091962494856343,0.07153495509397419,-0.041014127150389115,0.18418068065799617,1.074155697258429,0.9598155703931115,1.2022330237275258,0.12638194328170527,0.08964486505500524,-0.42420166897662265,3.1742831795082256,2.277636741304196,1.5140799568050034,-0.016536886218442556,0.13721102774005056,0.1156917841508248,0.05471160523853837,pt
language,pt,pg,drop_truncated,CN,12,2302,0,-2.605075625363583,-4.724341232184409,-0.5678370227488457,25.628544938917972,23.023469313554397,-2.34375,5,7,0,0.9842396880153765,0.9824621881515055,-0.24239690015822965,-0.3755449740475921,-0.12943211042276695,0.7847446504574062,0.6869148260136333,0.8785942337826651,-0.23952073555790696,-0.36929578670171914,-0.12695818188914115,0.787004954185966,0.6912209262520107,0.880770503985619,-0.2340546079257281,-0.3591929052162382,-0.1228034580390738,0.7913186024482265,0.6982396442895761,0.884437474555152,-0.13395431834470573,-0.14036471878267753,-4.031810249087735,-1.4616055846422336,-2.605075625363583,-2.605075625363583,-0.322945650362888,-0.10826293040633449,-0.23952073555790696,-0.23952073555790696,pt
language,fr,pg,full,all,24,4608,0,2.2352430555555554,0.7807074652777775,3.7109374999999996,23.6328125,25.868055555555557,2.864583333333333,14,10,0,0.974548826187785,0.8114123811946801,0.03978709102112101,-0.07157169944932552,0.13477792281575063,1.040589199821672,0.9309295280674149,1.1442826370661772,0.041510598514292174,-0.06254234431918024,0.1347967352721693,1.0423842095168714,0.9393732848490933,1.1443041640359046,0.044501778001184926,-0.05176972574964955,0.13541952818779154,1.0455068356211956,0.9495474980076356,1.1450170505298698,0.12759970197902476,0.11903460535680277,1.3360507246376812,3.0344202898550727,2.7626811594202896,2.513586956521739,-0.004394098394951181,0.08867118461109602,0.07424555920673236,0.07408161603741331,fr
language,fr,pg,full,US,12,2304,0,1.8229166666666667,0.30381944444444425,3.3420138888888893,21.657986111111114,23.480902777777775,1.3020833333333333,6,6,0,0.9632238939652261,0.7285475270718802,-0.005317345286917731,-0.1781119603184654,0.12891558441088094,0.9946967667695605,0.8368487243938851,1.1375940894371364,-0.0019355061890986684,-0.1512380547784551,0.1271751649752869,0.9980663656951294,0.8596430321676808,1.1356159204952323,0.0039350266106000275,-0.12745295113104393,0.1280335122742266,1.0039427789930881,0.8803348336181079,1.1365910918111826,0.021495651561136087,0.10335513687024922,0.6628787878787878,2.888257575757576,2.8882575757575757,2.3674242424242427,-0.05994445938397051,0.06256067483114985,0.06256067483114985,0.062217884568028195,fr
language,fr,pg,full,CN,12,2304,0,2.647569444444445,0.564236111111111,4.730902777777778,25.607638888888886,28.25520833333333,3.385416666666667,8,4,0,0.99124495269876,0.9036791441564668,0.08489152732915974,-0.02801634447665989,0.1949994973553491,1.0885989770552498,0.9723724737521635,1.2153103756203179,0.084956703217683,-0.02735971793263023,0.19463048232898292,1.088669929773003,0.9730111689982908,1.2148619905655147,0.0850685293917698,-0.02625920134830805,0.19387570463712542,1.088791678373306,0.9740825733675078,1.2139453857962812,0.16646667455059305,0.1335526310363151,0.8049242424242422,4.3560606060606055,2.647569444444444,2.647569444444444,-0.0070761989831539356,0.18751484730221749,0.084956703217683,0.084956703217683,fr
language,fr,pg,drop_truncated,all,24,4595,0,2.234289948921929,0.7549343192786188,3.7140716798068403,23.526418052527077,25.760708001449007,2.864583333333333,14,10,0,0.9721619014490999,0.8127041104101708,0.034459190333187194,-0.07863585107852507,0.12581892403978,1.0350597870691518,0.9243764738603075,1.1340767956448277,0.03641833484172585,-0.06640679722051883,0.1264500621730699,1.0370896064725206,0.935750126304811,1.1347927806755993,0.03983263750128984,-0.055190766908612326,0.12827858867925665,1.040636596076384,0.9463046071289163,1.136869677605961,0.12759970197902476,0.11932434574608108,1.329839546063766,3.0334257438025927,2.7639392501384306,2.5144993517354686,-0.009820697113746639,0.08335751817015727,0.06978730421127273,0.07150228974665483,fr
language,fr,pg,drop_truncated,US,12,2293,0,1.8130570648013922,0.25859252723413423,3.3681716429967814,21.428835959620766,23.241893024422158,1.2907608695652173,6,6,0,0.965034965034965,0.7202797202797203,-0.016161933863678507,-0.18730442281537313,0.11096599333174195,0.9839679694184773,0.8291912732177037,1.117356908622648,-0.012308062632871201,-0.1605661635218977,0.11265898361792812,0.9877673717690668,0.8516614727852844,1.119250185212375,-0.005589780956485116,-0.13408587639451963,0.1148030212186356,0.994425812800328,0.8745149611867546,1.1216524740726352,0.0005424562485841777,0.10354881380970005,0.6521228585712155,2.882211705152209,2.882211705152209,2.360655553946016,-0.07125997550444964,0.05661962512519874,0.05303374627849074,0.05661962512519874,fr
language,fr,pg,drop_truncated,CN,12,2302,0,2.655522833042467,0.5641793011925544,4.742274762070645,25.62400014543339,28.279522978475853,3.385416666666667,8,4,0,0.99124495269876,0.9036791441564668,0.0850803145300529,-0.0278391508167635,0.19523034851206877,1.0888045100094084,0.9725447872555495,1.2155909638121114,0.0851447323163229,-0.02718630888890813,0.1948584956102502,1.088874650644752,0.9731799125650451,1.2151390268170426,0.08525505595906478,-0.02606397531800144,0.19410795276969578,1.0889947858894573,0.9742727582054086,1.2142273550873282,0.16646667455059305,0.1338887404442538,0.8026931619863557,4.364737029985721,2.6555228330424665,2.6555228330424665,-0.007107207456519857,0.1877199699552792,0.0851447323163229,0.0851447323163229,fr
language,de,pg,full,all,24,4607,0,-0.9096404159394997,-2.4077208087914483,0.6100277459642233,23.6172465823153,22.707606166375797,-0.78125,9,14,1,0.9738585203688894,0.9510813184548692,-0.1077115295472627,-0.23044521220142583,0.00208279424963377,0.8978865728212891,0.7941799451811759,1.0020849647722327,-0.10594186925754777,-0.2230420735624043,0.0016415435400319105,0.8994769338181864,0.8000811863206774,1.0016428916101665,-0.10266183180773004,-0.2126426058514965,0.0010673090841026216,0.9024320957177464,0.8084450191102811,1.0010678788611345,-0.07020641378390724,-0.05063962423456525,-1.515313187647014,-0.17926246300933296,-1.515313187647014,-1.2209291296759996,-0.13856024824984134,-0.037358620432867036,-0.13856024824984137,-0.1373721249877018,de
language,de,pg,full,US,12,2303,0,1.609538612565445,-0.17468930356541407,3.477465777705061,21.62685427574171,23.236392888307154,-0.2604166666666667,5,6,1,0.9352028352316923,0.9001765118147749,0.09659631579181126,-0.06513677319185589,0.2548467526117067,1.1014156597565723,0.9369393064338699,1.2902638761521164,0.09666864738126753,-0.05271557167823241,0.24812181793226795,1.1014953297831895,0.948649796983004,1.2816160465018134,0.09661404588147353,-0.03947480621389099,0.23724352021428735,1.1014351881280946,0.9612941723252866,1.2677498028918883,-0.03125384870370218,0.09163946394862466,0.5721481834047277,2.986920910677455,0.5721481834047281,1.187678486435031,0.046885720091818704,0.1550124771473689,0.04688572009181868,0.04936997782174684,de
language,de,pg,full,CN,12,2304,0,-3.4288194444444446,-5.295138888888888,-1.5190972222222223,25.607638888888886,22.178819444444446,-3.125,4,8,0,0.9684270140350553,0.9504502286645982,-0.31201937488633663,-0.4554541042914162,-0.19119287696718162,0.7319673463067897,0.6341599278083841,0.8259732615688092,-0.3085523858963631,-0.4487936549781842,-0.18842596457590277,0.7345094732541583,0.6383978153148953,0.8282618218839922,-0.3019377094969336,-0.435933768745673,-0.18373819923753665,0.7393841200639151,0.6466605536567496,0.8321536337672122,-0.16628364570630677,-0.1871044566999549,-4.78219696969697,-2.1306818181818183,-3.4288194444444446,-3.4288194444444446,-0.39165683685553976,-0.18357018532101385,-0.3085523858963631,-0.3085523858963631,de
language,de,pg,drop_truncated,all,24,4595,0,-0.8776441631889931,-2.3785980590474223,0.6245882986766118,23.507750282537586,22.630106119348596,-0.78125,10,14,0,0.9738585203688894,0.9419069005919606,-0.10110993694018423,-0.2244550130742066,0.008326640919784214,0.9038336627164234,0.7989515182641302,1.0083614038133442,-0.09950514681124296,-0.21666881220184095,0.007541616602472945,0.9052852905240062,0.8051965964385974,1.0075701262174261,-0.096530612950248,-0.20631274395401425,0.006635879687369181,0.9079821011633976,0.8135785947045981,1.0066579459195995,-0.07020641378390724,-0.04899671129076322,-1.484889789223388,-0.14587506883489137,-1.484889789223388,-1.1918550550322689,-0.13222997258748168,-0.030642040488896814,-0.1322299725874817,-0.1318572280039063,de
language,de,pg,drop_truncated,US,12,2292,0,1.6685318452334155,-0.11941410317838429,3.5344374306690893,21.39922656856557,23.067758413798988,0.0098536036036036,6,6,0,0.9352028352316923,0.8511396590310907,0.10970899423117657,-0.0449801913287184,0.26381272387817883,1.1159532743618177,0.9560164190605236,1.3018843616150968,0.10945190356571799,-0.03356453423495033,0.2581441593319547,1.1156664100685374,0.9669925050962394,1.2945254230937184,0.10878692600229052,-0.021750719078211044,0.24815877318877028,1.1149247635540476,0.9784841220756628,1.2816634098267057,0.02718383512246958,0.09558685186705351,0.6303069915635355,3.051277164497059,0.6303069915635361,1.2430159812358763,0.060023363340578936,0.16895784753040577,0.06002336334057896,0.06080273837896379,de
language,de,pg,drop_truncated,CN,12,2303,0,-3.4238201716114016,-5.295138888888888,-1.5189949643688205,25.616273996509594,22.192453824898198,-3.125,4,8,0,0.9684270140350553,0.9504502286645982,-0.3119288681115451,-0.45526536161332637,-0.19096921670466668,0.7320335973085936,0.6342796321477994,0.8261580196260697,-0.30846219718820395,-0.44879147393567503,-0.18842596457590277,0.7345757207020227,0.6383992076891866,0.8282618218839922,-0.3018481519027865,-0.4358744848360673,-0.18352570145155042,0.7394503404920854,0.6466988913589514,0.8323304833613963,-0.16628364570630677,-0.18677296246769615,-4.78219696969697,-2.125228066000317,-3.4238201716114016,-3.4238201716114016,-0.39165683685553976,-0.18347179763938576,-0.30846219718820395,-0.30846219718820395,de
language,zh,pg,full,all,24,4607,0,0.937022796684119,-1.1224730948225716,2.936101339805113,23.639061591041308,24.576084387725427,-0.78125,11,12,1,0.919730454714722,0.7089341443580237,-0.05171707346799868,-0.2120646054104683,0.07428197442145278,0.9495974951661622,0.8089124357583751,1.0771104802844653,-0.04817611620647292,-0.19347851497153618,0.07668624614397235,0.9529659395514322,0.8240875415491971,1.079703262181372,-0.04215973259092052,-0.1742336532346664,0.08063775499611206,0.9587166300499689,0.8401005825059418,1.0839781597648843,-0.05510222621821015,0.05076130640755605,0.185190454510964,1.8382701646558917,1.1136324834964715,1.1362774110327032,-0.08350192215349228,-0.014889137415183476,-0.04195400207922379,-0.024576713718871157,zh
language,zh,pg,full,US,12,2303,0,0.13793448225712623,-1.8627745055264688,2.135399623691099,21.67048429319372,21.808418775450843,-0.78125,5,6,1,0.9160839160839163,0.665500144921429,-0.14023296476461464,-0.39518183748554137,0.0266081224724538,0.8691557291514563,0.673557550101368,1.026965279284166,-0.13346584486790172,-0.347679544115889,0.028325860036491488,0.8750573561668068,0.7063251860132481,1.0287308520825857,-0.12203230389931159,-0.3020724278852376,0.032331080029609036,0.885119775220695,0.7392845181361787,1.032859407826772,-0.09564237056660141,0.008024116836516493,-1.4678030303030305,1.9497164048865618,0.4345648897350468,0.48191337458353156,-0.21508250536270845,-0.07161941000079003,-0.1282095815710562,-0.09187525136304614,zh
language,zh,pg,full,CN,12,2304,0,1.7361111111111114,-0.9548611111111112,4.340277777777778,25.607638888888886,27.343750000000004,0.0,6,6,0,0.9562186292818428,0.8736895887490174,0.03679881782861725,-0.11036745759087845,0.17723618866201157,1.0374842765015198,0.8955050147159767,1.1939130485539866,0.03711361245495589,-0.10927853698853263,0.17701294660219122,1.0378109223871606,0.896480679690443,1.1936465466941,0.0377128387174706,-0.10757110400834531,0.17628600386094842,1.0384329923090827,0.8980126678804403,1.1927791493136837,-0.0014415310017966698,0.08848839368496642,0.23674242424242434,2.651515151515152,1.7361111111111114,1.7361111111111114,-0.028600575213261537,0.09550367550059097,0.03711361245495585,0.03711361245495585,zh
language,zh,pg,drop_truncated,all,24,4589,0,0.9861273881655045,-1.0770576062585426,2.9929626571728623,23.560542436574135,24.546669824739638,-0.78125,11,12,1,0.9182608695652172,0.6981296876178099,-0.04989360598057002,-0.21590100959195582,0.07658095587638455,0.9513306350065875,0.8058150658876587,1.0795895859205886,-0.04610808885709453,-0.19596257303282308,0.0797588783092696,0.9549387383753167,0.8220430006788484,1.0830258951540996,-0.03968687305724172,-0.1765000909239378,0.08419893117801215,0.9610903353189293,0.8381987029428541,1.0878452786280415,-0.05510222621821015,0.053506151391180534,0.23643002823067072,1.889509738375598,1.1428199288301102,1.166302263165835,-0.0813439805715322,-0.0127311958332234,-0.04111001384746537,-0.02536649115011209,zh
