Unnamed: 0,session.x,ccode1,ccode2,agree,year,IdealPointFP.x,NVotesFP.x,IdealPointFP.y,NVotesFP.y,IdealPointDistance
1494634,71,80,710,0.813084112149533,2016,-0.2669854,75.0,-0.4841945,79.0,0.2172091
1494671,71,90,2,0.55,2016,0.009629517,80.0,2.44198,80.0,2.432350483
1494826,71,90,710,0.754166666666667,2016,0.009629517,80.0,-0.4841945,79.0,0.493824017
1494863,71,91,2,0.593220338983051,2016,0.1089492,79.0,2.44198,80.0,2.3330308
1495018,71,91,710,0.716101694915254,2016,0.1089492,79.0,-0.4841945,79.0,0.5931437
1495055,71,92,2,0.46218487394958,2016,-0.4586134,80.0,2.44198,80.0,2.9005934
1495210,71,92,710,0.789915966386555,2016,-0.4586134,80.0,-0.4841945,79.0,0.0255811
1495247,71,93,2,0.317796610169492,2016,-1.36278,79.0,2.44198,80.0,3.80476
1495402,71,93,710,0.854700854700855,2016,-1.36278,79.0,-0.4841945,79.0,0.8785855
1495439,71,94,2,0.525423728813559,2016,-0.172757,79.0,2.44198,80.0,2.614737
1495594,71,94,710,0.775423728813559,2016,-0.172757,79.0,-0.4841945,79.0,0.3114375
1495631,71,95,2,0.550847457627119,2016,-0.03788133,78.0,2.44198,80.0,2.47986133
1495786,71,95,710,0.741525423728814,2016,-0.03788133,78.0,-0.4841945,79.0,0.44631317
1495823,71,100,2,0.521186440677966,2016,-0.1675408,78.0,2.44198,80.0,2.6095208
1495978,71,100,710,0.779661016949153,2016,-0.1675408,78.0,-0.4841945,79.0,0.3166537
1496015,71,101,2,0.373949579831933,2016,-1.444146,79.0,2.44198,80.0,3.886126
1496170,71,101,710,0.813559322033898,2016,-1.444146,79.0,-0.4841945,79.0,0.9599515
1496207,71,110,2,0.469827586206897,2016,-0.5168194,79.0,2.44198,80.0,2.9587994
1496362,71,110,710,0.857758620689655,2016,-0.5168194,79.0,-0.4841945,79.0,0.0326249
1496399,71,115,2,0.427884615384615,2016,-0.7044967,76.0,2.44198,80.0,3.1464767
1496554,71,115,710,0.875,2016,-0.7044967,76.0,-0.4841945,79.0,0.2203022
1496591,71,130,2,0.420833333333333,2016,-0.8899895,80.0,2.44198,80.0,3.3319695
1496746,71,130,710,0.80672268907563,2016,-0.8899895,80.0,-0.4841945,79.0,0.405795
1496783,71,135,2,0.533333333333333,2016,-0.1377397,80.0,2.44198,80.0,2.5797197
1496938,71,135,710,0.779166666666667,2016,-0.1377397,80.0,-0.4841945,79.0,0.3464548
1496975,71,140,2,0.504201680672269,2016,-0.4877548,79.0,2.44198,80.0,2.9297348
1497130,71,140,710,0.794117647058823,2016,-0.4877548,79.0,-0.4841945,79.0,0.0035602999999999
1497167,71,145,2,0.36864406779661,2016,-1.441994,79.0,2.44198,80.0,3.883974
1497322,71,145,710,0.799145299145299,2016,-1.441994,79.0,-0.4841945,79.0,0.9577995
1497359,71,150,2,0.563025210084034,2016,0.01529373,79.0,2.44198,80.0,2.42668627
1497514,71,150,710,0.743697478991597,2016,0.01529373,79.0,-0.4841945,79.0,0.49948823
1497551,71,155,2,0.520833333333333,2016,-0.2650283,80.0,2.44198,80.0,2.7070083
1497706,71,155,710,0.791666666666667,2016,-0.2650283,80.0,-0.4841945,79.0,0.2191662
1497743,71,160,2,0.533333333333333,2016,-0.1198959,80.0,2.44198,80.0,2.5618759
1497898,71,160,710,0.7875,2016,-0.1198959,80.0,-0.4841945,79.0,0.3642986
1497935,71,165,2,0.512605042016807,2016,-0.4018292,79.0,2.44198,80.0,2.8438092
1498090,71,165,710,0.794117647058823,2016,-0.4018292,79.0,-0.4841945,79.0,0.0823653
1498127,71,200,2,0.783333333333333,2016,1.634006,80.0,2.44198,80.0,0.807974
1498282,71,200,710,0.570833333333333,2016,1.634006,80.0,-0.4841945,79.0,2.1182005
1498319,71,205,2,0.6625,2016,0.7105142,80.0,2.44198,80.0,1.7314658
1498474,71,205,710,0.65,2016,0.7105142,80.0,-0.4841945,79.0,1.1947087
1498511,71,210,2,0.7125,2016,1.008357,80.0,2.44198,80.0,1.433623
1498666,71,210,710,0.641666666666667,2016,1.008357,80.0,-0.4841945,79.0,1.4925515
1498703,71,211,2,0.725,2016,1.063613,80.0,2.44198,80.0,1.378367
1498858,71,211,710,0.6375,2016,1.063613,80.0,-0.4841945,79.0,1.5478075
1498895,71,212,2,0.710084033613445,2016,0.9655042,79.0,2.44198,80.0,1.4764758
1499050,71,212,710,0.638655462184874,2016,0.9655042,79.0,-0.4841945,79.0,1.4496987
1499087,71,220,2,0.7625,2016,1.390369,80.0,2.44198,80.0,1.051611
1499242,71,220,710,0.5875,2016,1.390369,80.0,-0.4841945,79.0,1.8745635
1499279,71,221,2,0.743362831858407,2016,1.099265,75.0,2.44198,80.0,1.342715
1499434,71,221,710,0.619469026548673,2016,1.099265,75.0,-0.4841945,79.0,1.5834595
1499471,71,223,2,0.651260504201681,2016,0.6381417,79.0,2.44198,80.0,1.8038383
1499626,71,223,710,0.663865546218487,2016,0.6381417,79.0,-0.4841945,79.0,1.1223362
1499663,71,225,2,0.654166666666667,2016,0.6279411,80.0,2.44198,80.0,1.8140389
1499818,71,225,710,0.675,2016,0.6279411,80.0,-0.4841945,79.0,1.1121356
1499855,71,230,2,0.722689075630252,2016,1.092728,79.0,2.44198,80.0,1.349252
1500010,71,230,710,0.630252100840336,2016,1.092728,79.0,-0.4841945,79.0,1.5769225
1500047,71,232,2,0.695833333333333,2016,0.876623,80.0,2.44198,80.0,1.565357
1500202,71,232,710,0.654166666666667,2016,0.876623,80.0,-0.4841945,79.0,1.3608175
1500239,71,235,2,0.711206896551724,2016,0.8847149,79.0,2.44198,80.0,1.5572651
1500394,71,235,710,0.668103448275862,2016,0.8847149,79.0,-0.4841945,79.0,1.3689094
1500431,71,255,2,0.741666666666667,2016,1.171731,80.0,2.44198,80.0,1.270249
1500586,71,255,710,0.625,2016,1.171731,80.0,-0.4841945,79.0,1.6559255
1500623,71,290,2,0.733333333333333,2016,1.054499,80.0,2.44198,80.0,1.387481
1500778,71,290,710,0.641666666666667,2016,1.054499,80.0,-0.4841945,79.0,1.5386935
1500815,71,305,2,0.651260504201681,2016,0.6487778,79.0,2.44198,80.0,1.7932022
1500970,71,305,710,0.65546218487395,2016,0.6487778,79.0,-0.4841945,79.0,1.1329723
1501007,71,310,2,0.733333333333333,2016,1.134644,80.0,2.44198,80.0,1.307336
1501162,71,310,710,0.633333333333333,2016,1.134644,80.0,-0.4841945,79.0,1.6188385
1501199,71,316,2,0.733333333333333,2016,1.203702,80.0,2.44198,80.0,1.238278
1501354,71,316,710,0.625,2016,1.203702,80.0,-0.4841945,79.0,1.6878965
1501391,71,317,2,0.720833333333333,2016,1.071849,80.0,2.44198,80.0,1.370131
1501546,71,317,710,0.6375,2016,1.071849,80.0,-0.4841945,79.0,1.5560435
1501583,71,325,2,0.716666666666667,2016,0.9275182,80.0,2.44198,80.0,1.5144618
1501738,71,325,710,0.645833333333333,2016,0.9275182,80.0,-0.4841945,79.0,1.4117127
1501775,71,331,2,0.65,2016,0.6037793,80.0,2.44198,80.0,1.8382007
1501930,71,331,710,0.6625,2016,0.6037793,80.0,-0.4841945,79.0,1.0879738
1501967,71,338,2,0.65,2016,0.6227919,80.0,2.44198,80.0,1.8191881
1502122,71,338,710,0.6625,2016,0.6227919,80.0,-0.4841945,79.0,1.1069864
1502159,71,339,2,0.710084033613445,2016,0.9726739,79.0,2.44198,80.0,1.4693061
1502314,71,339,710,0.642857142857143,2016,0.9726739,79.0,-0.4841945,79.0,1.4568684
1502351,71,341,2,0.720833333333333,2016,1.06895,80.0,2.44198,80.0,1.37303
1502506,71,341,710,0.6375,2016,1.06895,80.0,-0.4841945,79.0,1.5531445
1502543,71,343,2,0.670833333333333,2016,0.7725568,80.0,2.44198,80.0,1.6694232
1502698,71,343,710,0.65,2016,0.7725568,80.0,-0.4841945,79.0,1.2567513
1502735,71,344,2,0.716666666666667,2016,1.048354,80.0,2.44198,80.0,1.393626
1502890,71,344,710,0.641666666666667,2016,1.048354,80.0,-0.4841945,79.0,1.5325485
1502927,71,345,2,0.642241379310345,2016,0.490449,77.0,2.44198,80.0,1.951531
1503082,71,345,710,0.732758620689655,2016,0.490449,77.0,-0.4841945,79.0,0.9746435
1503119,71,346,2,0.679166666666667,2016,0.7458082,80.0,2.44198,80.0,1.6961718
1503274,71,346,710,0.683333333333333,2016,0.7458082,80.0,-0.4841945,79.0,1.2300027
1503311,71,349,2,0.716666666666667,2016,1.034623,80.0,2.44198,80.0,1.407357
1503466,71,349,710,0.6375,2016,1.034623,80.0,-0.4841945,79.0,1.5188175
1503503,71,350,2,0.6875,2016,0.7066532,80.0,2.44198,80.0,1.7353268
1503658,71,350,710,0.675,2016,0.7066532,80.0,-0.4841945,79.0,1.1908477
1503695,71,352,2,0.645833333333333,2016,0.5880196,80.0,2.44198,80.0,1.8539604
1503850,71,352,710,0.683333333333333,2016,0.5880196,80.0,-0.4841945,79.0,1.0722141
1503887,71,355,2,0.716666666666667,2016,0.9848742,80.0,2.44198,80.0,1.4571058
1504042,71,355,710,0.645833333333333,2016,0.9848742,80.0,-0.4841945,79.0,1.4690687
1504079,71,359,2,0.688034188034188,2016,0.8225112,78.0,2.44198,80.0,1.6194688
1504234,71,359,710,0.662393162393162,2016,0.8225112,78.0,-0.4841945,79.0,1.3067057
1504271,71,360,2,0.733333333333333,2016,1.086501,80.0,2.44198,80.0,1.355479
1504426,71,360,710,0.641666666666667,2016,1.086501,80.0,-0.4841945,79.0,1.5706955
1504463,71,365,2,0.418103448275862,2016,0.1978092,80.0,2.44198,80.0,2.2441708
1504618,71,365,710,0.804347826086957,2016,0.1978092,80.0,-0.4841945,79.0,0.6820037
1504655,71,366,2,0.729166666666667,2016,1.11396,80.0,2.44198,80.0,1.32802
1504810,71,366,710,0.6375,2016,1.11396,80.0,-0.4841945,79.0,1.5981545
1504847,71,367,2,0.726890756302521,2016,1.108829,79.0,2.44198,80.0,1.333151
1505002,71,367,710,0.634453781512605,2016,1.108829,79.0,-0.4841945,79.0,1.5930235
1505039,71,368,2,0.733333333333333,2016,1.123961,80.0,2.44198,80.0,1.318019
1505194,71,368,710,0.625,2016,1.123961,80.0,-0.4841945,79.0,1.6081555
1505231,71,369,2,0.717391304347826,2016,1.054849,77.0,2.44198,80.0,1.387131
1505386,71,369,710,0.640350877192982,2016,1.054849,77.0,-0.4841945,79.0,1.5390435
1505423,71,370,2,0.366379310344828,2016,-0.3293689,77.0,2.44198,80.0,2.7713489
1505578,71,370,710,0.860869565217391,2016,-0.3293689,77.0,-0.4841945,79.0,0.1548256
1505615,71,371,2,0.490990990990991,2016,0.1624483,80.0,2.44198,80.0,2.2795317
1505770,71,371,710,0.788288288288288,2016,0.1624483,80.0,-0.4841945,79.0,0.6466428
1505807,71,372,2,0.709821428571429,2016,0.8793117,75.0,2.44198,80.0,1.5626683
1505962,71,372,710,0.669642857142857,2016,0.8793117,75.0,-0.4841945,79.0,1.3635062
1505999,71,373,2,0.429906542056075,2016,-0.6421886,74.0,2.44198,80.0,3.0841686
1506154,71,373,710,0.841121495327103,2016,-0.6421886,74.0,-0.4841945,79.0,0.1579941
1506191,71,375,2,0.695833333333333,2016,0.8644585,80.0,2.44198,80.0,1.5775215
1506346,71,375,710,0.658333333333333,2016,0.8644585,80.0,-0.4841945,79.0,1.348653
1506383,71,380,2,0.6625,2016,0.6995404,80.0,2.44198,80.0,1.7424396
1506538,71,380,710,0.658333333333333,2016,0.6995404,80.0,-0.4841945,79.0,1.1837349
1506575,71,385,2,0.690677966101695,2016,0.8869472,79.0,2.44198,80.0,1.5550328
1506730,71,385,710,0.653846153846154,2016,0.8869472,79.0,-0.4841945,79.0,1.3711417
1506767,71,390,2,0.722689075630252,2016,1.099878,79.0,2.44198,80.0,1.342102
1506922,71,390,710,0.630252100840336,2016,1.099878,79.0,-0.4841945,79.0,1.5840725
1506959,71,395,2,0.689075630252101,2016,0.8214456,79.0,2.44198,80.0,1.6205344
1507114,71,395,710,0.668067226890756,2016,0.8214456,79.0,-0.4841945,79.0,1.3056401
1507151,71,402,2,0.513888888888889,2016,-0.4161411,76.0,2.44198,80.0,2.8581211
1507306,71,402,710,0.808411214953271,2016,-0.4161411,76.0,-0.4841945,79.0,0.0680534
1507343,71,403,2,0.233333333333333,2016,-0.5262507,13.0,2.44198,80.0,2.9682307
1507498,71,403,710,0.8,2016,-0.5262507,13.0,-0.4841945,79.0,0.0420561999999999
1507535,71,404,2,0.463302752293578,2016,-0.63478,75.0,2.44198,80.0,3.07676
1507690,71,404,710,0.847222222222222,2016,-0.63478,75.0,-0.4841945,79.0,0.1505855
1507727,71,411,2,0.230769230769231,2016,-0.6880791,20.0,2.44198,80.0,3.1300591
1507882,71,411,710,0.846153846153846,2016,-0.6880791,20.0,-0.4841945,79.0,0.2038846
1507919,71,420,2,0.159090909090909,2016,-0.812413,22.0,2.44198,80.0,3.254393
1508074,71,420,710,0.954545454545455,2016,-0.812413,22.0,-0.4841945,79.0,0.3282185
1508111,71,432,2,0.470338983050847,2016,-0.6872213,78.0,2.44198,80.0,3.1292013
1508266,71,432,710,0.843220338983051,2016,-0.6872213,78.0,-0.4841945,79.0,0.2030268
1508303,71,433,2,0.487179487179487,2016,-0.556626,77.0,2.44198,80.0,2.998606
1508458,71,433,710,0.833333333333333,2016,-0.556626,77.0,-0.4841945,79.0,0.0724314999999999
1508495,71,434,2,0.464912280701754,2016,-0.5422101,77.0,2.44198,80.0,2.9841901
1508650,71,434,710,0.853982300884956,2016,-0.5422101,77.0,-0.4841945,79.0,0.0580156
1508687,71,435,2,0.415178571428571,2016,-0.8100168,77.0,2.44198,80.0,3.2519968
1508842,71,435,710,0.828828828828829,2016,-0.8100168,77.0,-0.4841945,79.0,0.3258223
1508879,71,436,2,0.481981981981982,2016,-0.5742409,75.0,2.44198,80.0,3.0162209
1509034,71,436,710,0.818181818181818,2016,-0.5742409,75.0,-0.4841945,79.0,0.0900464
1509071,71,437,2,0.580188679245283,2016,-0.03423689,70.0,2.44198,80.0,2.47621689
1509226,71,437,710,0.759433962264151,2016,-0.03423689,70.0,-0.4841945,79.0,0.44995761
1509263,71,438,2,0.504950495049505,2016,-0.6863551,65.0,2.44198,80.0,3.1283351
1509418,71,438,710,0.841584158415842,2016,-0.6863551,65.0,-0.4841945,79.0,0.2021606
1509455,71,439,2,0.472222222222222,2016,-0.5066874,73.0,2.44198,80.0,2.9486674
1509610,71,439,710,0.850467289719626,2016,-0.5066874,73.0,-0.4841945,79.0,0.0224929
1509647,71,450,2,0.542452830188679,2016,-0.257311,69.0,2.44198,80.0,2.699291
1509802,71,450,710,0.8,2016,-0.257311,69.0,-0.4841945,79.0,0.2268835
1509839,71,451,2,0.509174311926605,2016,-0.3731905,72.0,2.44198,80.0,2.8151705
1509994,71,451,710,0.821100917431193,2016,-0.3731905,72.0,-0.4841945,79.0,0.111004
1510031,71,452,2,0.518018018018018,2016,-0.4245737,73.0,2.44198,80.0,2.8665537
1510186,71,452,710,0.81981981981982,2016,-0.4245737,73.0,-0.4841945,79.0,0.0596208
1510223,71,461,2,0.551724137931034,2016,0.10611,79.0,2.44198,80.0,2.33587
1510378,71,461,710,0.771551724137931,2016,0.10611,79.0,-0.4841945,79.0,0.5903045
1510415,71,471,2,0.429411764705882,2016,0.0568426,77.0,2.44198,80.0,2.3851374
1510570,71,471,710,0.752941176470588,2016,0.0568426,77.0,-0.4841945,79.0,0.5410371
1510607,71,475,2,0.466101694915254,2016,-0.7321423,78.0,2.44198,80.0,3.1741223
1510762,71,475,710,0.843220338983051,2016,-0.7321423,78.0,-0.4841945,79.0,0.2479478
1510799,71,481,2,0.233333333333333,2016,-0.3213729,25.0,2.44198,80.0,2.7633529
1510954,71,481,710,0.816666666666667,2016,-0.3213729,25.0,-0.4841945,79.0,0.1628216
1510991,71,482,2,0.473684210526316,2016,-0.2518058,70.0,2.44198,80.0,2.6937858
1511146,71,482,710,0.835106382978723,2016,-0.2518058,70.0,-0.4841945,79.0,0.2323887
1511183,71,483,2,0.472477064220183,2016,-0.5370395,74.0,2.44198,80.0,2.9790195
1511338,71,483,710,0.851851851851852,2016,-0.5370395,74.0,-0.4841945,79.0,0.052845
1511375,71,484,2,0.47196261682243,2016,-0.7019033,72.0,2.44198,80.0,3.1438833
1511530,71,484,710,0.858490566037736,2016,-0.7019033,72.0,-0.4841945,79.0,0.2177088
1511567,71,490,2,0.553333333333333,2016,-0.4575899,47.0,2.44198,80.0,2.8995699
1511722,71,490,710,0.844594594594595,2016,-0.4575899,47.0,-0.4841945,79.0,0.0266046
1511759,71,500,2,0.438144329896907,2016,-1.070818,58.0,2.44198,80.0,3.512798
1511914,71,500,710,0.802083333333333,2016,-1.070818,58.0,-0.4841945,79.0,0.5866235
1511951,71,501,2,0.435897435897436,2016,-0.7619471,77.0,2.44198,80.0,3.2039271
1512106,71,501,710,0.875,2016,-0.7619471,77.0,-0.4841945,79.0,0.2777526
1512143,71,510,2,0.405982905982906,2016,-0.7873757,79.0,2.44198,80.0,3.2293557
1512298,71,510,710,0.85042735042735,2016,-0.7873757,79.0,-0.4841945,79.0,0.3031812
1512335,71,516,2,0.376106194690265,2016,-1.368019,74.0,2.44198,80.0,3.809999
1512490,71,516,710,0.924107142857143,2016,-1.368019,74.0,-0.4841945,79.0,0.8838245
1512527,71,517,2,0.75,2016,-0.3636861,4.0,2.44198,80.0,2.8056661
1512682,71,517,710,0.666666666666667,2016,-0.3636861,4.0,-0.4841945,79.0,0.1205084
1512719,71,520,2,0.3,2016,-0.4392556,17.0,2.44198,80.0,2.8812356
1512874,71,520,710,0.76,2016,-0.4392556,17.0,-0.4841945,79.0,0.0449389
1512911,71,522,2,0.450892857142857,2016,-0.7580653,76.0,2.44198,80.0,3.2000453
1513066,71,522,710,0.857142857142857,2016,-0.7580653,76.0,-0.4841945,79.0,0.2738708
1513103,71,530,2,0.469298245614035,2016,-0.53418,78.0,2.44198,80.0,2.97616
1513258,71,530,710,0.858407079646018,2016,-0.53418,78.0,-0.4841945,79.0,0.0499855
1513295,71,531,2,0.352380952380952,2016,-0.6363202,76.0,2.44198,80.0,3.0783002
1513450,71,531,710,0.884615384615385,2016,-0.6363202,76.0,-0.4841945,79.0,0.1521257
1513487,71,540,2,0.441964285714286,2016,-0.7370061,75.0,2.44198,80.0,3.1789861
1513642,71,540,710,0.855855855855856,2016,-0.7370061,75.0,-0.4841945,79.0,0.2528116
1513679,71,541,2,0.460526315789474,2016,-0.6910123,77.0,2.44198,80.0,3.1329923
1513834,71,541,710,0.846491228070175,2016,-0.6910123,77.0,-0.4841945,79.0,0.2068178
1513871,71,551,2,0.463636363636364,2016,-0.5897573,76.0,2.44198,80.0,3.0317373
1514026,71,551,710,0.857798165137615,2016,-0.5897573,76.0,-0.4841945,79.0,0.1055628
1514063,71,552,2,0.274336283185841,2016,-1.628229,78.0,2.44198,80.0,4.070209
1514218,71,552,710,0.84375,2016,-1.628229,78.0,-0.4841945,79.0,1.1440345
1514255,71,553,2,0.515,2016,-0.2360944,67.0,2.44198,80.0,2.6780744
1514410,71,553,710,0.777777777777778,2016,-0.2360944,67.0,-0.4841945,79.0,0.2481001
1514447,71,560,2,0.435344827586207,2016,-0.5036966,78.0,2.44198,80.0,2.9456766
1514602,71,560,710,0.865217391304348,2016,-0.5036966,78.0,-0.4841945,79.0,0.0195021
1514639,71,565,2,0.464601769911504,2016,-0.7042303,73.0,2.44198,80.0,3.1462103
1514794,71,565,710,0.831858407079646,2016,-0.7042303,73.0,-0.4841945,79.0,0.2200358
1514831,71,570,2,0.461206896551724,2016,-0.7033863,78.0,2.44198,80.0,3.1453663
1514986,71,570,710,0.857758620689655,2016,-0.7033863,78.0,-0.4841945,79.0,0.2191918
1515023,71,571,2,0.519047619047619,2016,-0.3698301,71.0,2.44198,80.0,2.8118101
1515178,71,571,710,0.817307692307692,2016,-0.3698301,71.0,-0.4841945,79.0,0.1143644
1515215,71,572,2,0.567567567567568,2016,-0.6187608,44.0,2.44198,80.0,3.0607408
1515370,71,572,710,0.821917808219178,2016,-0.6187608,44.0,-0.4841945,79.0,0.1345663
1515407,71,580,2,0.527173913043478,2016,-0.5502678,61.0,2.44198,80.0,2.9922478
1515562,71,580,710,0.840659340659341,2016,-0.5502678,61.0,-0.4841945,79.0,0.0660732999999999
1515599,71,581,2,0.458333333333333,2016,-0.6594027,75.0,2.44198,80.0,3.1013827
1515754,71,581,710,0.869158878504673,2016,-0.6594027,75.0,-0.4841945,79.0,0.1752082
1515791,71,590,2,0.425925925925926,2016,-0.4266413,77.0,2.44198,80.0,2.8686213
1515946,71,590,710,0.833333333333333,2016,-0.4266413,77.0,-0.4841945,79.0,0.0575532
1515983,71,591,2,0.330645161290323,2016,-0.622984,60.0,2.44198,80.0,3.064964
1516138,71,591,710,0.852459016393443,2016,-0.622984,60.0,-0.4841945,79.0,0.1387895
1516175,71,600,2,0.457264957264957,2016,-0.6127588,77.0,2.44198,80.0,3.0547388
1516330,71,600,710,0.867521367521368,2016,-0.6127588,77.0,-0.4841945,79.0,0.1285643
1516367,71,615,2,0.370833333333333,2016,-1.288175,80.0,2.44198,80.0,3.730155
1516522,71,615,710,0.866666666666667,2016,-1.288175,80.0,-0.4841945,79.0,0.8039805
1516559,71,616,2,0.461206896551724,2016,-0.641829,78.0,2.44198,80.0,3.083809
1516714,71,616,710,0.780172413793103,2016,-0.641829,78.0,-0.4841945,79.0,0.1576345
1516751,71,620,2,0.43859649122807,2016,-0.830168,78.0,2.44198,80.0,3.272148
1516906,71,620,710,0.842105263157895,2016,-0.830168,78.0,-0.4841945,79.0,0.3459735
1516943,71,625,2,0.365546218487395,2016,-1.26573,79.0,2.44198,80.0,3.70771
1517098,71,625,710,0.865546218487395,2016,-1.26573,79.0,-0.4841945,79.0,0.7815355
1517135,71,626,2,0.514705882352941,2016,0.257802,68.0,2.44198,80.0,2.184178
1517290,71,626,710,0.727722772277228,2016,0.257802,68.0,-0.4841945,79.0,0.7419965
1517327,71,630,2,0.291304347826087,2016,-1.957844,77.0,2.44198,80.0,4.399824
1517482,71,630,710,0.855263157894737,2016,-1.957844,77.0,-0.4841945,79.0,1.4736495
1517519,71,640,2,0.651260504201681,2016,0.6376225,79.0,2.44198,80.0,1.8043575
1517674,71,640,710,0.710084033613445,2016,0.6376225,79.0,-0.4841945,79.0,1.121817
1517711,71,645,2,0.391666666666667,2016,-1.137304,80.0,2.44198,80.0,3.579284
1517866,71,645,710,0.870833333333333,2016,-1.137304,80.0,-0.4841945,79.0,0.6531095
1517903,71,651,2,0.370833333333333,2016,-1.185073,80.0,2.44198,80.0,3.627053
1518058,71,651,710,0.816666666666667,2016,-1.185073,80.0,-0.4841945,79.0,0.7008785
1518095,71,652,2,0.262931034482759,2016,-1.994483,79.0,2.44198,80.0,4.436463
1518250,71,652,710,0.865217391304348,2016,-1.994483,79.0,-0.4841945,79.0,1.5102885
1518287,71,660,2,0.391089108910891,2016,-1.188022,78.0,2.44198,80.0,3.630002
1518442,71,660,710,0.885,2016,-1.188022,78.0,-0.4841945,79.0,0.7038275
1518479,71,663,2,0.4375,2016,-0.8249395,80.0,2.44198,80.0,3.2669195
1518634,71,663,710,0.808333333333333,2016,-0.8249395,80.0,-0.4841945,79.0,0.340745
1518671,71,666,2,0.896551724137931,2016,2.227168,78.0,2.44198,80.0,0.214812
1518826,71,666,710,0.369565217391304,2016,2.227168,78.0,-0.4841945,79.0,2.7113625
1518863,71,670,2,0.429166666666667,2016,-0.7240636,80.0,2.44198,80.0,3.1660436
1519018,71,670,710,0.808333333333333,2016,-0.7240636,80.0,-0.4841945,79.0,0.2398691
1519055,71,679,2,0.424107142857143,2016,-0.7259026,78.0,2.44198,80.0,3.1678826
1519210,71,679,710,0.815315315315315,2016,-0.7259026,78.0,-0.4841945,79.0,0.2417081
1519247,71,690,2,0.420833333333333,2016,-0.9410981,80.0,2.44198,80.0,3.3830781
1519402,71,690,710,0.815126050420168,2016,-0.9410981,80.0,-0.4841945,79.0,0.4569036
1519439,71,692,2,0.433333333333333,2016,-0.7534373,80.0,2.44198,80.0,3.1954173
1519594,71,692,710,0.820833333333333,2016,-0.7534373,80.0,-0.4841945,79.0,0.2692428
1519631,71,694,2,0.429166666666667,2016,-0.856918,80.0,2.44198,80.0,3.298898
1519786,71,694,710,0.808333333333333,2016,-0.856918,80.0,-0.4841945,79.0,0.3727235
1519823,71,696,2,0.428571428571429,2016,-0.7531158,79.0,2.44198,80.0,3.1950958
1519978,71,696,710,0.819327731092437,2016,-0.7531158,79.0,-0.4841945,79.0,0.2689213
1520015,71,698,2,0.394067796610169,2016,-1.068498,80.0,2.44198,80.0,3.510478
1520170,71,698,710,0.843220338983051,2016,-1.068498,80.0,-0.4841945,79.0,0.5843035
1520207,71,700,2,0.458715596330275,2016,-0.7902777,73.0,2.44198,80.0,3.2322577
1520362,71,700,710,0.875,2016,-0.7902777,73.0,-0.4841945,79.0,0.3060832
1520399,71,701,2,0.39873417721519,2016,-0.775953,59.0,2.44198,80.0,3.217933
1520554,71,701,710,0.923076923076923,2016,-0.775953,59.0,-0.4841945,79.0,0.2917585
1520591,71,702,2,0.365979381443299,2016,-0.6133396,77.0,2.44198,80.0,3.0553196
1520746,71,702,710,0.864583333333333,2016,-0.6133396,77.0,-0.4841945,79.0,0.1291451
1520783,71,703,2,0.277777777777778,2016,-0.5913384,74.0,2.44198,80.0,3.0333184
1520938,71,703,710,0.888888888888889,2016,-0.5913384,74.0,-0.4841945,79.0,0.1071439
1520975,71,704,2,0.346153846153846,2016,-0.241216,74.0,2.44198,80.0,2.683196
1521130,71,704,710,0.868131868131868,2016,-0.241216,74.0,-0.4841945,79.0,0.2429785
1521167,71,705,2,0.461206896551724,2016,-0.412017,80.0,2.44198,80.0,2.853997
1521322,71,705,710,0.857758620689655,2016,-0.412017,80.0,-0.4841945,79.0,0.0721775
1521359,71,710,2,0.390756302521008,2016,-0.4841945,79.0,2.44198,80.0,2.9261745
1521360,71,710,20,0.491666666666667,2016,-0.4841945,79.0,1.548762,80.0,2.0329565
1521361,71,710,31,0.818965517241379,2016,-0.4841945,79.0,-0.4434746,78.0,0.0407199
1521362,71,710,40,0.843478260869565,2016,-0.4841945,79.0,-1.760222,79.0,1.2760275
1521363,71,710,41,0.770114942528736,2016,-0.4841945,79.0,-0.2367093,54.0,0.2474852
1521364,71,710,42,0.8,2016,-0.4841945,79.0,-0.4266784,80.0,0.0575161
1521365,71,710,51,0.8125,2016,-0.4841945,79.0,-0.3695623,80.0,0.1146322
1521366,71,710,52,0.834782608695652,2016,-0.4841945,79.0,-0.521103,79.0,0.0369085
1521367,71,710,53,0.804347826086957,2016,-0.4841945,79.0,-0.3547087,77.0,0.1294858
1521368,71,710,54,0.818627450980392,2016,-0.4841945,79.0,-0.4050797,69.0,0.0791148
1521369,71,710,55,0.822368421052632,2016,-0.4841945,79.0,-0.4984389,45.0,0.0142444
1521370,71,710,56,0.839449541284404,2016,-0.4841945,79.0,-0.4630847,75.0,0.0211098
1521371,71,710,57,0.837837837837838,2016,-0.4841945,79.0,-0.5224098,77.0,0.0382153
1521372,71,710,58,0.814655172413793,2016,-0.4841945,79.0,-0.4983656,78.0,0.0141711
1521373,71,710,60,0.788461538461538,2016,-0.4841945,79.0,-0.2777326,69.0,0.2064619
1521374,71,710,70,0.775,2016,-0.4841945,79.0,-0.1080672,80.0,0.3761273
1521375,71,710,80,0.813084112149533,2016,-0.4841945,79.0,-0.2669854,75.0,0.2172091
1521376,71,710,90,0.754166666666667,2016,-0.4841945,79.0,0.009629517,80.0,0.493824017
1521377,71,710,91,0.716101694915254,2016,-0.4841945,79.0,0.1089492,79.0,0.5931437
