mode,bloc,lang_row,lang_col,direction,direction_lo,direction_hi,direction_p,delta_pp,delta_lo,delta_hi,delta_p,n_models_defined
control,CN,en,zh,0.08637146057358823,-0.039166937031154495,0.2122316578071966,0.1812,0.9114583333333333,-1.3465711805555516,3.2986111111111107,0.446,12
control,all,en,pt,0.11554998292503378,0.018564448817448554,0.22074585113163095,0.0216,2.776982438917975,1.3000102796052635,4.317670270687901,0.0,24
control,US,en,pt,-0.11068638844347067,-0.21797635951815222,0.0243129360507613,0.098,0.8230621000581735,-0.7812500000000002,2.4305555555555554,0.328,12
control,CN,en,pt,0.3417863542935382,0.20263317878709283,0.4812493625472543,0.0,4.730902777777777,2.5607638888888884,6.987847222222222,0.0,12
control,all,en,hi,0.06277636434205905,-0.05790021660127379,0.18008315678489586,0.3248,0.1430185190956348,-1.7101551888408764,2.0816540591931214,0.9068,24
control,US,en,hi,-0.06574283085250379,-0.2366586408637378,0.0822916891287143,0.4,-2.8389629618087304,-4.927328932530447,-0.7672415767777141,0.0064,12
control,CN,en,hi,0.19129555953662192,0.05788956470488436,0.3264737471758012,0.0036,3.125000000000001,0.6510416666666667,5.729166666666666,0.0104,12
control,all,en,sw,0.07455743014643502,-0.035798442606475175,0.18032839435663978,0.1772,-0.89592470760234,-3.0198059755521856,1.382539722746888,0.4164,24
control,US,en,sw,-0.23573490858715518,-0.3754751229847278,-0.09108396245791349,0.0008,-8.302266081871345,-10.338142574378487,-6.1714918861237,0.0,12
control,CN,en,sw,0.38484976888002526,0.2657668213053536,0.4988815869103565,0.0,6.510416666666667,3.6458333333333344,9.54861111111111,0.0,12
control,all,de,en,-0.0846766615414727,-0.1953613409281301,0.02559808848143681,0.1368,-1.517052065154159,-3.0820733485034766,-0.03781105865121527,0.0456,24
control,US,de,en,0.08157492345933622,-0.05941602287817832,0.22220818748669796,0.2592,1.0891597585805703,-0.3479346784008444,2.5673595204333917,0.1364,12
control,CN,de,en,-0.2509282465422817,-0.3776398965963843,-0.12183115707667516,0.0,-4.123263888888888,-6.380208333333333,-2.039930555555556,0.0,12
control,all,de,fr,0.016607265238081422,-0.1111429696804377,0.13653847507666234,0.7944,-0.04374363728912184,-1.4546701998848015,1.3893774541884811,0.9584,24
control,US,de,fr,0.21468825994188315,0.04887767628855101,0.3528720757647902,0.0148,2.474185573007563,0.7793404691375042,4.254614460384711,0.0052,12
control,CN,de,fr,-0.1814737294657203,-0.33437067488630856,-0.030231771935249396,0.0168,-2.561672847585806,-4.42896738943235,-0.6944444444444448,0.0072,12
control,all,de,es,0.018492298291387554,-0.1168194436822482,0.15117527275649809,0.7756,0.3049532508190197,-1.2807495857745368,1.9335070016815046,0.696,24
control,US,de,es,0.0865049485944898,-0.0804778878143519,0.24599172658287827,0.2968,0.8269203905269281,-0.8296919676897657,2.5221503068453193,0.3356,12
control,CN,de,es,-0.049520352011714695,-0.20401111563235588,0.11348509283527586,0.5444,-0.21701388888888867,-2.34375,1.8674045138888733,0.864,12
control,all,de,zh,0.08919350512021561,-0.030538515834488588,0.20796599593938866,0.1404,1.0838196262361848,-0.7888324326441102,2.9742463596204183,0.252,24
control,US,de,zh,0.30438496165935636,0.165157221390328,0.43810803810305626,0.0,5.379444808027923,3.2544483846323207,7.545959224112855,0.0,12
control,CN,de,zh,-0.12599795141892514,-0.2633743808691731,0.015519844632869097,0.0748,-3.2118055555555545,-5.5121527777777795,-0.8669704861111264,0.0076,12
control,all,de,pt,0.005013579332220239,-0.09846359318414662,0.1177574482268487,0.9024,1.2590214150668992,-0.17843980611250193,2.735772882795995,0.0844,24
control,US,de,pt,-0.05299966082739784,-0.17650633934770568,0.09009646164845307,0.4564,1.9104039412449096,0.2608597840314134,3.556731760069348,0.0252,12
control,CN,de,pt,0.06302681949183832,-0.08791071037702494,0.20974411765706252,0.3816,0.607638888888889,-1.3454861111111114,2.604166666666667,0.5276,12
control,all,de,hi,-0.052325795513613306,-0.17772241443225933,0.06477705403277208,0.384,-1.4184336345335413,-3.046280147471828,0.20940378793925582,0.0924,24
control,US,de,hi,-0.05010490797823943,-0.21928332056248967,0.09634079026384304,0.5316,-1.8386033801781942,-3.6672540873438892,0.13873760459783258,0.0636,12
control,CN,de,hi,-0.05454668304898721,-0.20194583676993602,0.09250999140776967,0.4612,-0.998263888888889,-3.125000000000001,1.0416666666666665,0.3436,12
control,all,de,sw,0.014993521806870134,-0.09584266458022192,0.13347798125303206,0.7984,-2.453418391668282,-4.217095741538212,-0.6246259381766799,0.0092,24
control,US,de,sw,-0.19662591690830897,-0.34469277097733325,-0.029546299710844437,0.0252,-7.293989561114343,-9.205312590022602,-5.3394554093567255,0.0,12
control,CN,de,sw,0.22661296052204924,0.08807218674965453,0.35590387911065763,0.002,2.3871527777777777,0.13020833333333276,4.817708333333334,0.0428,12
control,all,fr,en,-0.13383229353190423,-0.22755374562373054,-0.024933615102161015,0.0172,-1.4744446262361834,-2.9966419956140355,0.04263868437318129,0.0564,24
control,US,fr,en,-0.18403039789556355,-0.2871020774400936,-0.04705343199792082,0.0108,-1.3863892524723682,-3.1256987619982546,0.3058759634962181,0.116,12
control,CN,fr,en,-0.08363418916824489,-0.22142572834486202,0.057128416293588995,0.2496,-1.5624999999999998,-3.690641353093381,0.4349594604421178,0.136,12
control,all,fr,de,-0.016607265238081422,-0.13653847507666236,0.1111429696804375,0.7944,0.04374363728912184,-1.3893774541884814,1.4546701998848015,0.9584,24
control,US,fr,de,-0.21468825994188315,-0.35287207576479024,-0.048877676288551115,0.0148,-2.474185573007563,-4.254614460384711,-0.7793404691375052,0.0052,12
control,CN,fr,de,0.1814737294657203,0.03023177193524939,0.3343706748863085,0.0168,2.561672847585806,0.6944444444444448,4.42896738943235,0.0072,12
control,all,fr,es,-0.022007557359163658,-0.1222850327079977,0.08510832845049837,0.6908,0.3260889325189066,-1.0617749573632307,1.6312738534264384,0.6112,24
control,US,fr,es,-0.20463382494274943,-0.3260184504944311,-0.06385839399167252,0.0064,-1.6904359365910417,-3.3854166666666665,-0.03976126199825442,0.046,12
control,CN,fr,es,0.16061871022442206,0.0324606392271469,0.2874482234100866,0.01,2.3426138016288545,0.6884936951754382,3.9492039794211746,0.0056,12
control,all,fr,zh,0.05456067452536848,-0.0677952815348415,0.17427687449754908,0.3584,1.101089841477603,-0.8716267765358532,3.056603279953538,0.2824,24
control,US,fr,zh,0.0908956597466163,-0.05859178780522995,0.2425516253485723,0.2248,2.9004872018615466,0.7144403616100433,5.078125000000001,0.0052,12
control,CN,fr,zh,0.018225689304120687,-0.10888780109556281,0.14663254503813933,0.766,-0.6983075189063406,-2.9575527650523563,1.5620568826352539,0.5532,12
control,all,fr,pt,0.034404854339302265,-0.06928510766505086,0.14198692984926084,0.5096,1.280495564281559,-0.06452557259613934,2.6930290701735253,0.0612,24
control,US,fr,pt,-0.17830191508008172,-0.2989161203693567,-0.0520141055737392,0.0068,-0.5630999127399655,-2.213098549301919,1.1300685809336815,0.5252,12
control,CN,fr,pt,0.24711162375868623,0.09523393566703572,0.39569719596792036,0.0008,3.124091041303083,1.344321507780687,4.946587314572425,0.0008,12
control,all,fr,hi,-0.07062241010809242,-0.17664267362743635,0.07606915857002357,0.3888,-1.3566172671534862,-3.107986386190716,0.42545208137189344,0.1348,24
control,US,fr,hi,-0.2338866268637774,-0.3605308728425849,-0.030533258461487373,0.0248,-4.272325939193535,-6.231257750068889,-2.3559969645411676,0.0,12
control,CN,fr,hi,0.09264180664759258,-0.046029708957197366,0.23498812244917305,0.1948,1.5590914048865625,-0.6510416666666664,3.732638888888889,0.166,12
control,all,fr,sw,0.02173431046650986,-0.06861938525097143,0.11937223228550801,0.6168,-2.407037445271119,-4.231219608275916,-0.43400248383784984,0.0156,24
control,US,fr,sw,-0.28474519104590107,-0.3952482158240187,-0.16219227600459105,0.0,-9.720179457150731,-11.725838526309417,-7.676604993819079,0.0,12
control,CN,fr,sw,0.3282138119789207,0.21234813099283012,0.4447645509544235,0.0,4.9061045666084935,2.5607638888888884,7.378534713132636,0.0004,12
control,all,es,en,-0.09986622048996552,-0.2518182123019106,0.005864659540747023,0.0596,-1.7997382198952878,-3.4068964968731823,-0.2586754426628863,0.0232,24
control,US,es,en,0.0857259864169022,-0.12234529672913075,0.20347427211864286,0.5112,0.3067735602094245,-1.3463875255267765,1.9131478603112273,0.6984,12
control,CN,es,en,-0.2854584273968332,-0.4283521236675778,-0.14053512184498765,0.0,-3.906249999999999,-6.119791666666668,-1.7361111111111112,0.0,12
control,all,es,de,-0.018492298291387554,-0.15117527275649828,0.1168194436822481,0.7756,-0.3049532508190197,-1.9335070016815046,1.2807495857745366,0.696,24
control,US,es,de,-0.0865049485944898,-0.2459917265828783,0.08047788781435188,0.2968,-0.8269203905269281,-2.5221503068453193,0.8296919676897656,0.3356,12
control,CN,es,de,0.049520352011714695,-0.11348509283527591,0.20401111563235583,0.5444,0.21701388888888867,-1.8674045138888844,2.34375,0.864,12
control,all,es,fr,0.022007557359163658,-0.08510832845049844,0.12228503270799766,0.6908,-0.3260889325189066,-1.6312738534264386,1.0617749573632305,0.6112,24
control,US,es,fr,0.20463382494274943,0.06385839399167252,0.326018450494431,0.0064,1.6904359365910417,0.03976126199825437,3.3854166666666665,0.046,12
control,CN,es,fr,-0.16061871022442206,-0.28744822341008663,-0.032460639227146926,0.01,-2.3426138016288545,-3.9492039794211746,-0.6884936951754383,0.0056,12
control,all,es,zh,0.07719691712428095,-0.05028847265348449,0.2120344017414974,0.2604,0.8051101657940667,-1.1051829961096569,2.628148973785631,0.4092,24
control,US,es,zh,0.28763207777695327,0.1354003991024155,0.46405952808277406,0.0,4.605011998254801,2.3003472222222228,6.818604793848166,0.0,12
control,CN,es,zh,-0.1332382435283914,-0.27534106254594104,0.011787754827421889,0.0768,-2.994791666666667,-5.164930555555555,-0.8680555555555552,0.0056,12
control,all,es,pt,-0.007324585689607866,-0.11725333474476533,0.11802298096416021,0.982,0.9759944008144271,-0.3666606320558524,2.3654513888888893,0.1556,24
control,US,es,pt,-0.1293412738206788,-0.24646992219846556,0.02504257734495508,0.0928,1.1273360238510766,-0.43404482075334544,2.690972222222221,0.1636,12
control,CN,es,pt,0.11469210244146306,-0.04377428830338243,0.2668265052343119,0.1532,0.8246527777777777,-0.9548611111111107,2.6486545138888737,0.368,12
control,all,es,hi,-0.03622242131240588,-0.15808773618999955,0.06680724295319357,0.4664,-1.7012381931049263,-3.409946139643459,-0.060068668445131715,0.0424,24
control,US,es,hi,-0.012397536716909123,-0.17206517432530472,0.09823645974838105,0.7344,-2.621226386209853,-4.514060940835886,-0.7296396735472944,0.0024,12
control,CN,es,hi,-0.06004730590790263,-0.2130286614784711,0.08790148086777178,0.4344,-0.7812500000000002,-2.994791666666667,1.3020833333333335,0.4856,12
control,all,es,sw,0.04517194126118576,-0.06541522019231141,0.15586774752618782,0.444,-2.693024593248196,-4.527067714248905,-0.7588422715791407,0.006,24
control,US,es,sw,-0.17541270577797788,-0.315977699592183,-0.03155067981153605,0.0184,-7.99021585316306,-9.984605112594599,-5.901139678726156,0.0,12
control,CN,es,sw,0.26575658830034943,0.13603409357985444,0.3892560404006812,0.0,2.604166666666667,0.3038194444444442,4.947916666666666,0.0268,12
control,all,zh,en,-0.16961392041581236,-0.28122348714341466,-0.06592104047054906,0.0012,-2.6037121873182083,-4.600694444444444,-0.7156912941849605,0.0052,24
control,US,zh,en,-0.2528563802580366,-0.4019008918566545,-0.13104351963245334,0.0004,-4.295966041303082,-6.467013888888888,-2.170127467105263,0.0004,12
control,CN,zh,en,-0.08637146057358823,-0.21223165780719672,0.039166937031154495,0.1812,-0.9114583333333333,-3.2986111111111107,1.3465711805555405,0.446,12
control,all,zh,de,-0.08919350512021561,-0.20796599593938872,0.030538515834488387,0.1404,-1.0838196262361848,-2.9742463596204187,0.7888324326441096,0.252,24
control,US,zh,de,-0.30438496165935636,-0.4381080381030564,-0.16515722139032807,0.0,-5.379444808027923,-7.545959224112855,-3.254448384632321,0.0,12
control,CN,zh,de,0.12599795141892514,-0.015519844632869147,0.26337438086917303,0.0748,3.2118055555555545,0.8669704861111153,5.5121527777777795,0.0076,12
control,all,zh,fr,-0.05456067452536848,-0.1742768744975491,0.06779528153484146,0.3584,-1.101089841477603,-3.056603279953538,0.8716267765358526,0.2824,24
control,US,zh,fr,-0.0908956597466163,-0.24255162534857233,0.058591787805229924,0.2248,-2.9004872018615466,-5.078125000000001,-0.7144403616100444,0.0052,12
control,CN,zh,fr,-0.018225689304120687,-0.1466325450381394,0.10888780109556279,0.766,0.6983075189063406,-1.5620568826352539,2.957552765052356,0.5532,12
control,all,zh,es,-0.07719691712428095,-0.21203440174149749,0.050288472653484406,0.2604,-0.8051101657940667,-2.628148973785631,1.1051829961096569,0.4092,24
control,US,zh,es,-0.28763207777695327,-0.46405952808277423,-0.13540039910241566,0.0,-4.605011998254801,-6.818604793848166,-2.3003472222222228,0.0,12
control,CN,zh,es,0.1332382435283914,-0.011787754827421998,0.275341062545941,0.0768,2.994791666666667,0.8680555555555552,5.164930555555555,0.0056,12
control,all,zh,pt,-0.04808749857117667,-0.17690135036904373,0.08481735154295604,0.482,0.17361111111111135,-1.7144097222222228,2.1701388888888893,0.8664,24
control,US,zh,pt,-0.29387745900856443,-0.45044473768068977,-0.13057096603188564,0.0004,-3.472222222222222,-5.729166666666668,-1.2152777777777777,0.0036,12
control,CN,zh,pt,0.19770246186621113,0.04324098817838712,0.3556279572306403,0.0116,3.819444444444444,1.3020833333333337,6.293402777777778,0.0024,12
control,all,zh,hi,-0.09127025439207426,-0.20874302951196225,0.02276304100439474,0.12,-2.527254408928079,-4.403822870979533,-0.7545116045321636,0.0044,24
control,US,zh,hi,-0.29477070994069143,-0.43942541979246336,-0.159839740880876,0.0,-7.268050484522826,-9.415697668855822,-5.121527777777779,0.0,12
control,CN,zh,hi,0.11223020115654288,-0.03506148740183578,0.2542848885383985,0.1376,2.213541666666667,-0.2170138888888888,4.513888888888889,0.072,12
control,all,zh,sw,-0.0288293658821776,-0.14250223207371793,0.08101811512802246,0.6196,-3.4999705784421784,-5.601950547813537,-1.3318807744315933,0.0004,24
control,US,zh,sw,-0.3808271216537345,-0.5100116053997664,-0.24835570275872504,0.0,-12.598899490217692,-14.721303524682124,-10.335325806676925,0.0,12
control,CN,zh,sw,0.32316838988937935,0.1831911991524267,0.4564462200518033,0.0,5.598958333333334,2.8211805555555554,8.506944444444443,0.0008,12
control,all,pt,en,-0.11554998292503378,-0.22074585113163112,-0.0185644488174486,0.0216,-2.776982438917975,-4.317670270687901,-1.3000102796052637,0.0,24
control,US,pt,en,0.11068638844347067,-0.024312936050761375,0.21797635951815217,0.098,-0.8230621000581735,-2.4305555555555554,0.7812500000000002,0.328,12
control,CN,pt,en,-0.3417863542935382,-0.4812493625472543,-0.20263317878709294,0.0,-4.730902777777777,-6.987847222222222,-2.5607638888888884,0.0,12
control,all,pt,de,-0.005013579332220239,-0.11775744822684872,0.09846359318414659,0.9024,-1.2590214150668992,-2.7357728827959953,0.17843980611249832,0.0844,24
control,US,pt,de,0.05299966082739784,-0.09009646164845327,0.17650633934770565,0.4564,-1.9104039412449096,-3.556731760069348,-0.2608597840314135,0.0252,12
control,CN,pt,de,-0.06302681949183832,-0.20974411765706266,0.08791071037702483,0.3816,-0.607638888888889,-2.604166666666667,1.3454861111111114,0.5276,12
control,all,pt,fr,-0.034404854339302265,-0.14198692984926087,0.06928510766505083,0.5096,-1.280495564281559,-2.6930290701735258,0.06452557259613934,0.0612,24
control,US,pt,fr,0.17830191508008172,0.05201410557373909,0.29891612036935655,0.0068,0.5630999127399655,-1.1300685809336817,2.2130985493019186,0.5252,12
control,CN,pt,fr,-0.24711162375868623,-0.3956971959679204,-0.09523393566703575,0.0008,-3.124091041303083,-4.946587314572426,-1.344321507780687,0.0008,12
control,all,pt,es,0.007324585689607866,-0.11802298096416024,0.11725333474476533,0.982,-0.9759944008144271,-2.3654513888888893,0.3666606320558518,0.1556,24
control,US,pt,es,0.1293412738206788,-0.02504257734495508,0.24646992219846553,0.0928,-1.1273360238510766,-2.690972222222221,0.4340448207533453,0.1636,12
control,CN,pt,es,-0.11469210244146306,-0.2668265052343119,0.043774288303382286,0.1532,-0.8246527777777777,-2.648654513888885,0.9548611111111107,0.368,12
control,all,pt,zh,0.04808749857117667,-0.08481735154295607,0.17690135036904373,0.482,-0.17361111111111135,-2.1701388888888893,1.7144097222222228,0.8664,24
control,US,pt,zh,0.29387745900856443,0.13057096603188562,0.45044473768068977,0.0004,3.472222222222222,1.2152777777777777,5.729166666666668,0.0036,12
control,CN,pt,zh,-0.19770246186621113,-0.35562795723064033,-0.04324098817838714,0.0116,-3.819444444444444,-6.293402777777778,-1.3020833333333337,0.0024,12
control,all,pt,hi,-0.06596440812155595,-0.17005937346110137,0.03434963178824931,0.2092,-2.654617462340406,-4.34105790372923,-1.0577602317425525,0.0,24
control,US,pt,hi,0.013353815778650571,-0.09753553190762021,0.1196705797903534,0.8264,-3.7033321469030342,-5.748757759295161,-1.677371053501812,0.0004,12
control,CN,pt,hi,-0.14528263202176248,-0.28962855292602535,-0.004169326271145153,0.0404,-1.6059027777777777,-3.602430555555556,0.2604166666666666,0.1044,12
control,all,pt,sw,0.025040172549354815,-0.09959773098586337,0.14289537043281283,0.6816,-3.689573382627599,-5.555598162994473,-1.7355370319341115,0.0004,24
control,US,pt,sw,-0.12799145299145298,-0.29126018747875465,0.015378836399746038,0.088,-9.158660654144086,-11.287489162983197,-6.985100671959678,0.0,12
control,CN,pt,sw,0.17807179809016263,0.03434239757321627,0.3161867766749459,0.0136,1.779513888888889,-0.4774305555555557,4.123263888888889,0.14,12
control,all,hi,en,-0.06277636434205905,-0.1800831567848959,0.05790021660127377,0.3248,-0.1430185190956348,-2.081654059193122,1.7101551888408764,0.9068,24
control,US,hi,en,0.06574283085250379,-0.0822916891287143,0.23665864086373775,0.4,2.8389629618087304,0.7672415767777132,4.927328932530446,0.0064,12
control,CN,hi,en,-0.19129555953662192,-0.3264737471758013,-0.057889564704884496,0.0036,-3.125000000000001,-5.729166666666666,-0.6510416666666667,0.0104,12
control,all,hi,de,0.052325795513613306,-0.06477705403277209,0.17772241443225928,0.384,1.4184336345335413,-0.20940378793925596,3.046280147471828,0.0924,24
control,US,hi,de,0.05010490797823943,-0.09634079026384304,0.21928332056248961,0.5316,1.8386033801781942,-0.13873760459783313,3.6672540873438844,0.0636,12
control,CN,hi,de,0.05454668304898721,-0.09250999140776972,0.20194583676993588,0.4612,0.998263888888889,-1.0416666666666665,3.125000000000001,0.3436,12
control,all,hi,fr,0.07062241010809242,-0.07606915857002357,0.17664267362743635,0.3888,1.3566172671534862,-0.4254520813718952,3.107986386190716,0.1348,24
control,US,hi,fr,0.2338866268637774,0.03053325846148736,0.36053087284258484,0.0248,4.272325939193535,2.355996964541165,6.231257750068887,0.0,12
control,CN,hi,fr,-0.09264180664759258,-0.2349881224491734,0.04602970895719729,0.1948,-1.5590914048865625,-3.732638888888889,0.6510416666666664,0.166,12
control,all,hi,es,0.03622242131240588,-0.06680724295319358,0.15808773618999952,0.4664,1.7012381931049263,0.06006866844513164,3.4099461396434583,0.0424,24
control,US,hi,es,0.012397536716909123,-0.09823645974838106,0.17206517432530466,0.7344,2.621226386209853,0.7296396735472942,4.514060940835884,0.0024,12
control,CN,hi,es,0.06004730590790263,-0.08790148086777194,0.213028661478471,0.4344,0.7812500000000002,-1.3020833333333335,2.994791666666667,0.4856,12
control,all,hi,zh,0.09127025439207426,-0.02276304100439478,0.20874302951196225,0.12,2.527254408928079,0.7545116045321635,4.403822870979532,0.0044,24
control,US,hi,zh,0.29477070994069143,0.15983974088087596,0.43942541979246336,0.0,7.268050484522826,5.121527777777779,9.41569766885582,0.0,12
control,CN,hi,zh,-0.11223020115654288,-0.25428488853839853,0.03506148740183558,0.1376,-2.213541666666667,-4.513888888888889,0.2170138888888888,0.072,12
control,all,hi,pt,0.06596440812155595,-0.03434963178824939,0.17005937346110137,0.2092,2.654617462340406,1.0577602317425516,4.3410579037292285,0.0,24
control,US,hi,pt,-0.013353815778650571,-0.11967057979035346,0.09753553190762008,0.8264,3.7033321469030342,1.6773710535018103,5.748757759295161,0.0004,12
control,CN,hi,pt,0.14528263202176248,0.004169326271145111,0.28962855292602535,0.0404,1.6059027777777777,-0.2604166666666666,3.602430555555556,0.1044,12
control,all,hi,sw,0.06002571058136708,-0.029740294622477143,0.16230833448349735,0.1824,-0.9891947098269719,-2.7622067286909107,0.837294999404949,0.282,24
control,US,hi,sw,-0.18201454440064616,-0.2873097951409647,-0.04065949500740958,0.0112,-5.3638060863206105,-7.455709594057428,-3.2509139176432598,0.0,12
control,CN,hi,sw,0.30206596556338033,0.17397049894568545,0.4257224947833936,0.0004,3.3854166666666665,1.0416666666666672,5.902777777777779,0.002,12
control,all,sw,en,-0.07455743014643502,-0.1803283943566398,0.035798442606475134,0.1772,0.89592470760234,-1.3825397227468883,3.019805975552185,0.4164,24
control,US,sw,en,0.23573490858715518,0.09108396245791349,0.3754751229847278,0.0008,8.302266081871345,6.1714918861237,10.338142574378487,0.0,12
control,CN,sw,en,-0.38484976888002526,-0.49888158691035656,-0.2657668213053537,0.0,-6.510416666666667,-9.54861111111111,-3.6458333333333344,0.0,12
control,all,sw,de,-0.014993521806870134,-0.13347798125303212,0.0958426645802219,0.7984,2.453418391668282,0.6246259381766797,4.217095741538211,0.0092,24
control,US,sw,de,0.19662591690830897,0.029546299710844312,0.34469277097733314,0.0252,7.293989561114343,5.3394554093567255,9.205312590022602,0.0,12
control,CN,sw,de,-0.22661296052204924,-0.35590387911065763,-0.08807218674965454,0.002,-2.3871527777777777,-4.817708333333334,-0.13020833333333276,0.0428,12
control,all,sw,fr,-0.02173431046650986,-0.11937223228550803,0.06861938525097142,0.6168,2.407037445271119,0.43400248383784956,4.231219608275914,0.0156,24
control,US,sw,fr,0.28474519104590107,0.16219227600459094,0.3952482158240187,0.0,9.720179457150731,7.676604993819079,11.725838526309417,0.0,12
control,CN,sw,fr,-0.3282138119789207,-0.4447645509544236,-0.2123481309928302,0.0,-4.9061045666084935,-7.378534713132637,-2.5607638888888884,0.0004,12
control,all,sw,es,-0.04517194126118576,-0.15586774752618787,0.06541522019231134,0.444,2.693024593248196,0.7588422715791405,4.527067714248903,0.006,24
control,US,sw,es,0.17541270577797788,0.03155067981153597,0.31597769959218297,0.0184,7.99021585316306,5.901139678726156,9.984605112594597,0.0,12
control,CN,sw,es,-0.26575658830034943,-0.3892560404006812,-0.1360340935798545,0.0,-2.604166666666667,-4.947916666666666,-0.3038194444444442,0.0268,12
control,all,sw,zh,0.0288293658821776,-0.08101811512802247,0.1425022320737179,0.6196,3.4999705784421784,1.331880774431593,5.601950547813536,0.0004,24
control,US,sw,zh,0.3808271216537345,0.248355702758725,0.5100116053997663,0.0,12.598899490217692,10.335325806676925,14.721303524682124,0.0,12
control,CN,sw,zh,-0.32316838988937935,-0.45644622005180335,-0.1831911991524268,0.0,-5.598958333333334,-8.506944444444443,-2.8211805555555554,0.0008,12
control,all,sw,pt,-0.025040172549354815,-0.1428953704328129,0.09959773098586333,0.6816,3.689573382627599,1.7355370319341115,5.555598162994473,0.0004,24
control,US,sw,pt,0.12799145299145298,-0.015378836399746111,0.29126018747875454,0.088,9.158660654144086,6.985100671959678,11.287489162983197,0.0,12
control,CN,sw,pt,-0.17807179809016263,-0.316186776674946,-0.03434239757321629,0.0136,-1.779513888888889,-4.123263888888889,0.4774305555555557,0.14,12
control,all,sw,hi,-0.06002571058136708,-0.16230833448349738,0.029740294622477063,0.1824,0.9891947098269719,-0.8372949994049516,2.762206728690909,0.282,24
control,US,sw,hi,0.18201454440064616,0.04065949500740951,0.2873097951409647,0.0112,5.3638060863206105,3.250913917643259,7.455709594057428,0.0,12
control,CN,sw,hi,-0.30206596556338033,-0.4257224947833936,-0.17397049894568556,0.0004,-3.3854166666666665,-5.902777777777779,-1.0416666666666672,0.002,12
he,all,en,de,0.07998819362455728,-0.1030451445729807,0.24284389952153107,0.4352,0.32552083333333337,-0.23871527777777776,0.9114583333333333,0.2424,22
he,US,en,de,0.04121212121212121,-0.357395683020683,0.24103968253968236,0.8632,-0.2170138888888888,-0.9114583333333334,0.4774305555555556,0.5748,10
he,CN,en,de,0.11230158730158735,-0.0236243619348566,0.3630080020989112,0.1012,0.8680555555555555,0.13020833333333326,1.6493055555555556,0.0232,12
he,all,en,fr,-0.23663378394836201,-0.37134226853491326,-0.0201221672879679,0.0312,-0.6727430555555555,-1.411132812499998,0.021701388888888867,0.0568,23
he,US,en,fr,-0.30202020202020213,-0.5192069765982809,-0.01597205263872042,0.0376,-0.6076388888888887,-1.4322916666666665,0.17361111111111116,0.1436,11
he,CN,en,fr,-0.1766962340491752,-0.3370848698944675,0.04949685065106888,0.1208,-0.7378472222222224,-1.8229166666666665,0.3472222222222222,0.192,12
he,all,en,es,-0.12622498274672186,-0.32928018751575955,0.18804709510066617,0.4316,-0.17361111111111108,-0.9765624999999998,0.5642361111111112,0.7072,23
he,US,en,es,-0.29552669552669547,-0.5768249048930868,0.141630957916763,0.186,-0.8246527777777777,-1.909722222222222,0.17361111111111113,0.1176,11
he,CN,en,es,0.028968253968253976,-0.22202365921115913,0.35254435589662847,0.7764,0.4774305555555555,-0.390625,1.3454861111111116,0.29,12
he,all,en,zh,-0.085871777176125,-0.2703315009237324,0.15662765907435902,0.5232,-0.7378472222222223,-1.5842013888888888,0.02170138888888873,0.0552,23
he,US,en,zh,-0.06012506012506011,-0.3530608099629838,0.35455158730158653,0.8696,-0.17361111111111113,-0.9114583333333336,0.5642361111111109,0.6784,11
he,CN,en,zh,-0.10947293447293445,-0.2886696116383616,0.06956686889499349,0.216,-1.3020833333333335,-2.473958333333333,-0.1736111111111112,0.0172,12
he,all,en,pt,-0.06133697220653745,-0.24461296747077887,0.25635923056091114,0.802,0.34722222222222215,-0.36892361111111116,1.0416666666666665,0.32,23
he,US,en,pt,-0.2955660501115047,-0.53919327998205,0.09987499999999949,0.1644,-0.3472222222222222,-1.215277777777778,0.4340277777777779,0.434,11
he,CN,en,pt,0.15337301587301586,-0.05114507020757005,0.49208111963793777,0.1372,1.0416666666666665,0.1736111111111112,1.9097222222222228,0.0156,12
he,all,en,hi,-0.19043565300454465,-0.38091067670862,0.020482220106988563,0.074,-2.1267361111111107,-3.038736979166665,-1.236979166666667,0.0,23
he,US,en,hi,-0.25461811271670426,-0.5366444887183524,0.04503424393368522,0.0972,-3.645833333333333,-4.817708333333332,-2.5607638888888893,0.0,11
he,CN,en,hi,-0.13160173160173164,-0.35005009332454984,0.11563313259966576,0.2648,-0.607638888888889,-1.6927083333333333,0.4340277777777779,0.2496,12
he,all,en,sw,-0.3985961316780282,-0.5431688385725842,-0.22284709898070737,0.0,-6.57620255235602,-7.466985155030081,-5.686212687245492,0.0,24
he,US,en,sw,-0.6240110464248395,-0.8154380870398606,-0.3959667177496635,0.0,-11.720113438045376,-13.109002326934263,-10.374849246314534,0.0,12
he,CN,en,sw,-0.17318121693121694,-0.39780397896154696,0.05982920329662325,0.148,-1.4322916666666665,-2.604166666666666,-0.2604166666666668,0.0136,12
he,all,de,en,-0.07998819362455728,-0.2428438995215311,0.10304514457298063,0.4352,-0.32552083333333337,-0.9114583333333333,0.23871527777777776,0.2424,22
he,US,de,en,-0.04121212121212121,-0.2410396825396825,0.357395683020683,0.8632,0.2170138888888888,-0.4774305555555556,0.9114583333333334,0.5748,10
he,CN,de,en,-0.11230158730158735,-0.3630080020989112,0.023624361934856543,0.1012,-0.8680555555555555,-1.6493055555555556,-0.13020833333333326,0.0232,12
